"행정구역별","산업별","항목","단위","2019 년","2020 년","2021 년","2022 년","2023 년",
"진전면","사업시설관리, 사업지원 및 임대 서비스업","사업체수[개]","개","4","6","4","5","3",
"진전면","사업시설관리, 사업지원 및 임대 서비스업","종사자수[명]","명","7","11","5","6","4",
"진전면","공공행정,국방 및 사회보장행정","사업체수[개]","개","2","2","2","2","3",
"진전면","공공행정,국방 및 사회보장행정","종사자수[명]","명","46","27","42","X","65",
"진전면","교육서비스업","사업체수[개]","개","8","7","7","9","8",
"진전면","교육서비스업","종사자수[명]","명","61","58","65","65","69",
"진전면","보건업 및 사회복지 서비스업","사업체수[개]","개","8","9","10","10","12",
"진전면","보건업 및 사회복지 서비스업","종사자수[명]","명","108","113","137","152","154",
"진전면","예술,스포츠 및 여가관련 서비스업","사업체수[개]","개","5","5","6","4","6",
"진전면","예술,스포츠 및 여가관련 서비스업","종사자수[명]","명","13","5","7","8","8",
"진전면","협회 및 단체,수리 및 기타 개인서비스업","사업체수[개]","개","53","56","65","66","73",
"진전면","협회 및 단체,수리 및 기타 개인서비스업","종사자수[명]","명","104","81","97","105","137",
"현동","합계","사업체수[개]","개","458","727","787","827","865",
"현동","합계","여성대표자사업체수[개]","개","225","342","370","385","378",
"현동","합계","종사자수[명]","명","3831","3987","4218","4540","4614",
"현동","합계","남자종사자수[명]","명","2264","2364","2442","2730","2731",
"현동","합계","여자종사자수[명]","명","1567","1623","1776","1810","1883",
"현동","농업,임업 및 어업","사업체수[개]","개","0","1","0","-","-",
"현동","농업,임업 및 어업","종사자수[명]","명","0","1","0","-","-",
"현동","광업","사업체수[개]","개","0","0","0","-","-",
"현동","광업","종사자수[명]","명","0","0","0","-","-",
"현동","제조업","사업체수[개]","개","9","22","30","32","28",
"현동","제조업","종사자수[명]","명","733","735","763","664","665",
"현동","전기,가스,증기 및 공기조절 공급업","사업체수[개]","개","3","6","4","6","6",
"현동","전기,가스,증기 및 공기조절 공급업","종사자수[명]","명","7","10","9","13","7",
"현동","수도, 하수 및 폐기물 처리, 원료 재생업","사업체수[개]","개","3","3","5","5","5",
"현동","수도, 하수 및 폐기물 처리, 원료 재생업","종사자수[명]","명","115","170","220","200","189",
"현동","건설업","사업체수[개]","개","11","41","49","48","47",
"현동","건설업","종사자수[명]","명","87","111","169","493","504",
"현동"," 도매 및 소매업","사업체수[개]","개","84","165","185","212","218",
"현동"," 도매 및 소매업","종사자수[명]","명","248","311","324","361","353",
"현동","운수 및 창고업","사업체수[개]","개","10","37","28","26","33",
"현동","운수 및 창고업","종사자수[명]","명","975","987","975","983","959",
"현동","숙박 및 음식점업","사업체수[개]","개","156","185","181","173","185",
"현동","숙박 및 음식점업","종사자수[명]","명","459","424","385","398","416",
"현동","정보통신업","사업체수[개]","개","2","2","2","3","6",
"현동","정보통신업","종사자수[명]","명","9","8","9","12","20",
"현동","금융 및 보험업","사업체수[개]","개","2","2","2","1","1",
"현동","금융 및 보험업","종사자수[명]","명","11","11","11","X","X",
"현동","부동산업","사업체수[개]","개","34","55","59","59","63",
"현동","부동산업","종사자수[명]","명","150","153","176","137","138",
"현동","전문,과학 및 기술 서비스업","사업체수[개]","개","4","14","18","19","17",
"현동","전문,과학 및 기술 서비스업","종사자수[명]","명","15","37","44","41","42",
"현동","사업시설관리, 사업지원 및 임대 서비스업","사업체수[개]","개","2","25","20","23","25",
"현동","사업시설관리, 사업지원 및 임대 서비스업","종사자수[명]","명","7","29","25","64","85",
"현동","공공행정,국방 및 사회보장행정","사업체수[개]","개","1","1","1","1","1",
"현동","공공행정,국방 및 사회보장행정","종사자수[명]","명","23","32","28","X","X",
"현동","교육서비스업","사업체수[개]","개","50","69","85","92","85",
"현동","교육서비스업","종사자수[명]","명","303","285","384","408","404",
"현동","보건업 및 사회복지 서비스업","사업체수[개]","개","25","26","27","27","29",
"현동","보건업 및 사회복지 서비스업","종사자수[명]","명","573","578","560","600","633",
"현동","예술,스포츠 및 여가관련 서비스업","사업체수[개]","개","17","16","19","21","25",
"현동","예술,스포츠 및 여가관련 서비스업","종사자수[명]","명","49","33","30","38","48",
"현동","협회 및 단체,수리 및 기타 개인서비스업","사업체수[개]","개","45","57","72","79","91",
"현동","협회 및 단체,수리 및 기타 개인서비스업","종사자수[명]","명","67","72","106","100","131",
"가포동","합계","사업체수[개]","개","116","146","183","186","220",
"가포동","합계","여성대표자사업체수[개]","개","34","35","44","46","62",
"가포동","합계","종사자수[명]","명","1121","1098","1309","1403","1470",
"가포동","합계","남자종사자수[명]","명","604","611","771","848","788",
"가포동","합계","여자종사자수[명]","명","517","487","538","555","682",
"가포동","농업,임업 및 어업","사업체수[개]","개","0","1","0","-","-",
"가포동","농업,임업 및 어업","종사자수[명]","명","0","1","0","-","-",
"가포동","광업","사업체수[개]","개","0","0","0","-","-",
"가포동","광업","종사자수[명]","명","0","0","0","-","-",
"가포동","제조업","사업체수[개]","개","18","24","27","26","17",
"가포동","제조업","종사자수[명]","명","329","353","387","427","386",
"가포동","전기,가스,증기 및 공기조절 공급업","사업체수[개]","개","1","1","3","4","4",
"가포동","전기,가스,증기 및 공기조절 공급업","종사자수[명]","명","5","5","9","11","7",
"가포동","수도, 하수 및 폐기물 처리, 원료 재생업","사업체수[개]","개","1","1","1","1","1",
"가포동","수도, 하수 및 폐기물 처리, 원료 재생업","종사자수[명]","명","7","3","6","X","X",
"가포동","건설업","사업체수[개]","개","3","6","12","10","17",
"가포동","건설업","종사자수[명]","명","9","19","47","33","67",
"가포동"," 도매 및 소매업","사업체수[개]","개","13","19","24","28","42",
"가포동"," 도매 및 소매업","종사자수[명]","명","48","45","73","89","125",
"가포동","운수 및 창고업","사업체수[개]","개","18","21","22","28","36",
"가포동","운수 및 창고업","종사자수[명]","명","140","146","221","278","282",
"가포동","숙박 및 음식점업","사업체수[개]","개","31","31","38","39","46",
"가포동","숙박 및 음식점업","종사자수[명]","명","157","106","128","135","152",
"가포동","정보통신업","사업체수[개]","개","1","1","4","1","2",
"가포동","정보통신업","종사자수[명]","명","2","1","5","X","X",
"가포동","금융 및 보험업","사업체수[개]","개","0","0","0","-","-",
"가포동","금융 및 보험업","종사자수[명]","명","0","0","0","-","-",
"가포동","부동산업","사업체수[개]","개","2","3","6","6","6",
"가포동","부동산업","종사자수[명]","명","10","6","15","14","15",
"가포동","전문,과학 및 기술 서비스업","사업체수[개]","개","5","7","9","10","10",
"가포동","전문,과학 및 기술 서비스업","종사자수[명]","명","35","41","43","48","49",
"가포동","사업시설관리, 사업지원 및 임대 서비스업","사업체수[개]","개","4","9","9","7","7",
"가포동","사업시설관리, 사업지원 및 임대 서비스업","종사자수[명]","명","16","13","15","13","18",
"가포동","공공행정,국방 및 사회보장행정","사업체수[개]","개","3","3","4","3","3",
"가포동","공공행정,국방 및 사회보장행정","종사자수[명]","명","45","40","63","54","57",
"가포동","교육서비스업","사업체수[개]","개","4","4","4","4","4",
"가포동","교육서비스업","종사자수[명]","명","118","111","100","103","66",
"가포동","보건업 및 사회복지 서비스업","사업체수[개]","개","2","2","3","4","6",
"가포동","보건업 및 사회복지 서비스업","종사자수[명]","명","170","181","161","153","207",
"가포동","예술,스포츠 및 여가관련 서비스업","사업체수[개]","개","4","6","7","6","6",
"가포동","예술,스포츠 및 여가관련 서비스업","종사자수[명]","명","19","19","22","23","14",
"가포동","협회 및 단체,수리 및 기타 개인서비스업","사업체수[개]","개","6","7","10","9","13",
"가포동","협회 및 단체,수리 및 기타 개인서비스업","종사자수[명]","명","11","8","14","16","20",
"월영동","합계","사업체수[개]","개","1747","2215","2389","2474","2639",
"월영동","합계","여성대표자사업체수[개]","개","938","1121","1250","1298","1390",
"월영동","합계","종사자수[명]","명","7820","7608","8532","8077","8235",
"월영동","합계","남자종사자수[명]","명","3654","3440","3899","3258","3376",
"월영동","합계","여자종사자수[명]","명","4166","4168","4633","4819","4859",
"월영동","농업,임업 및 어업","사업체수[개]","개","1","0","0","-","-",
"월영동","농업,임업 및 어업","종사자수[명]","명","12","0","0","-","-",
"월영동","광업","사업체수[개]","개","0","0","0","-","-",
"월영동","광업","종사자수[명]","명","0","0","0","-","-",
"월영동","제조업","사업체수[개]","개","33","43","43","44","44",
"월영동","제조업","종사자수[명]","명","77","94","80","70","67",
"월영동","전기,가스,증기 및 공기조절 공급업","사업체수[개]","개","2","3","2","3","4",
"월영동","전기,가스,증기 및 공기조절 공급업","종사자수[명]","명","2","3","2","3","5",
