시도명,시군구명,관리기관,회사명,공장구분,단지명,공장주소,공장주소_지번,종업원합계,addr_raw,addr_gu,bjd7,prio,dong_list,bjd7_step2
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼광산업,계획,창원국가산업단지,"경상남도 창원시 의창구 평산로8번길 37-11 (팔용동, 창원정밀)",경상남도 창원시 의창구 팔용동 22-20번지,6,"경상남도 창원시 의창구 평산로8번길 37-11 (팔용동, 창원정밀)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼광정밀,계획,창원국가산업단지,경상남도 창원시 의창구 죽전로82번길 21 (팔용동),경상남도 창원시 의창구 팔용동 41-22번지,20,경상남도 창원시 의창구 죽전로82번길 21 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼국전자,계획,창원국가산업단지,"경상남도 창원시 의창구 창원대로363번길 11, 7동 2층 8호 (팔용동, 창원제3표준공장)",경상남도 창원시 의창구 팔용동 36번지 제3아파트형공장 7동 2층 8호,7,"경상남도 창원시 의창구 창원대로363번길 11, 7동 2층 8호 (팔용동, 창원제3표준공장)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼성정밀,계획,창원국가산업단지,경상남도 창원시 의창구 차룡단지로 67 (팔용동),경상남도 창원시 의창구 팔용동 60-14번지,0,경상남도 창원시 의창구 차룡단지로 67 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼성정밀,계획,창원국가산업단지,"경상남도 창원시 의창구 창원대로363번길 11, 5동 1층 3 (팔용동, 창원제3표준공장)",경상남도 창원시 의창구 팔용동 36번지 창원제3표준공장 5동 1층 3,11,"경상남도 창원시 의창구 창원대로363번길 11, 5동 1층 3 (팔용동, 창원제3표준공장)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼영인쇄(주),계획,창원국가산업단지,"경상남도 창원시 의창구 팔용로345번길 12 (팔용동, (주)성평2공장)",경상남도 창원시 의창구 팔용동 27-11번지,23,"경상남도 창원시 의창구 팔용로345번길 12 (팔용동, (주)성평2공장)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼우하이텍,계획,창원국가산업단지,경상남도 창원시 의창구 차상로 182-14 (팔용동),경상남도 창원시 의창구 팔용동 37-8번지,3,경상남도 창원시 의창구 차상로 182-14 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼원정밀,계획,창원국가산업단지,"경상남도 창원시 의창구 평산로8번길 31 (팔용동, (주)동서기전)",경상남도 창원시 의창구 팔용동 62-10번지,7,"경상남도 창원시 의창구 평산로8번길 31 (팔용동, (주)동서기전)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼일Tystem,계획,창원국가산업단지,"경상남도 창원시 의창구 사화로 210, 제5아파트형공장 1층 101호 (팔용동)",경상남도 창원시 의창구 팔용동 41-3번지,1,"경상남도 창원시 의창구 사화로 210, 제5아파트형공장 1층 101호 (팔용동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼일정공(주),계획,창원국가산업단지,"경상남도 창원시 의창구 죽전로74번길 34 (팔용동, 삼일정공(주))",경상남도 창원시 의창구 팔용동 44-7번지,29,"경상남도 창원시 의창구 죽전로74번길 34 (팔용동, 삼일정공(주))",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼정오토메이션,계획,창원국가산업단지,경상남도 창원시 의창구 평산로8번길 29 (팔용동),경상남도 창원시 의창구 팔용동 62-11번지,7,경상남도 창원시 의창구 평산로8번길 29 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼정테크,계획,창원국가산업단지,경상남도 창원시 의창구 차룡단지로 67 (팔용동),경상남도 창원시 의창구 팔용동 60-14번지,0,경상남도 창원시 의창구 차룡단지로 67 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼진산업,계획,창원국가산업단지,"경상남도 창원시 의창구 평산로 60 (팔용동, 삼진산업)",경상남도 창원시 의창구 팔용동 55번지,54,"경상남도 창원시 의창구 평산로 60 (팔용동, 삼진산업)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼천리스마트,계획,창원국가산업단지,"경상남도 창원시 의창구 차룡로48번길 44, 508호 (팔용동)",경상남도 창원시 의창구 팔용동 40-5번지 508호,1,"경상남도 창원시 의창구 차룡로48번길 44, 508호 (팔용동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼천산업(주),계획,창원국가산업단지,경상남도 창원시 의창구 평산로 24 (팔용동),경상남도 창원시 의창구 팔용동 63-5 번지,77,경상남도 창원시 의창구 평산로 24 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼천산업(주),계획,창원국가산업단지,경상남도 창원시 의창구 평산로 26 (팔용동),경상남도 창원시 의창구 팔용동 63-4번지,20,경상남도 창원시 의창구 평산로 26 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼현철강(주),계획,창원국가산업단지,"경상남도 창원시 의창구 평산로70번길 36 (팔용동, 삼현철강(주))",경상남도 창원시 의창구 팔용동 51번지,124,"경상남도 창원시 의창구 평산로70번길 36 (팔용동, 삼현철강(주))",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼화기계,계획,창원국가산업단지,"경상남도 창원시 의창구 죽전로82번길 27 (팔용동, (주)목련전자공장)",경상남도 창원시 의창구 팔용동 41-21번지 (주)목련전자공장,4,"경상남도 창원시 의창구 죽전로82번길 27 (팔용동, (주)목련전자공장)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼화기업,계획,창원국가산업단지,경상남도 창원시 의창구 팔용로345번길 13 (팔용동),경상남도 창원시 의창구 팔용동 26-8번지,5,경상남도 창원시 의창구 팔용로345번길 13 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼흥테크,계획,창원국가산업단지,경상남도 창원시 의창구 팔용동 36번지 제3아파트형공장 5동 1층 5호,경상남도 창원시 의창구 팔용동 36번지 제3아파트형공장 5동 1층 5호,8,경상남도 창원시 의창구 팔용동 36번지 제3아파트형공장 5동 1층 5호,의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,삼흥테크(주),계획,창원국가산업단지,"경상남도 창원시 의창구 죽전로82번길 39 (팔용동, (주)삼우)",경상남도 창원시 의창구 팔용동 41-18번지,9,"경상남도 창원시 의창구 죽전로82번길 39 (팔용동, (주)삼우)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,상진정밀(주),계획,창원국가산업단지,"경상남도 창원시 의창구 죽전로40번길 37 (팔용동, (주)신환특수강 B동)",경상남도 창원시 의창구 팔용동 21-19번지,35,"경상남도 창원시 의창구 죽전로40번길 37 (팔용동, (주)신환특수강 B동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,새롬FA,계획,창원국가산업단지,"경상남도 창원시 의창구 평산로 23, 신화테크노밸리지식산업센터 107호[(주)이든이엔지 내] (팔용동)",경상남도 창원시 의창구 팔용동 23-7번지 신화테크노밸리지식산업센터 107호[(주)이든이엔지 내],1,"경상남도 창원시 의창구 평산로 23, 신화테크노밸리지식산업센터 107호[(주)이든이엔지 내] (팔용동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,새한정밀,계획,창원국가산업단지,"경상남도 창원시 의창구 팔용로346번길 30 (팔용동, (주)우신엠.에스공장)",경상남도 창원시 의창구 팔용동 24-4번지 (주)우신엠.에스공장,2,"경상남도 창원시 의창구 팔용로346번길 30 (팔용동, (주)우신엠.에스공장)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,새한하이테크(주),계획,창원국가산업단지,경상남도 창원시 의창구 차룡단지로 173 (팔용동),경상남도 창원시 의창구 팔용동 20-31번지,19,경상남도 창원시 의창구 차룡단지로 173 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,서광테크,계획,창원국가산업단지,"경상남도 창원시 의창구 사화로 210, 1층 107 (팔용동)",경상남도 창원시 의창구 팔용동 41-3번지,2,"경상남도 창원시 의창구 사화로 210, 1층 107 (팔용동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,서림정밀,계획,창원국가산업단지,"경상남도 창원시 의창구 창원대로363번길 11, 3동 1층 5 (팔용동, 창원제3표준공장)",경상남도 창원시 의창구 팔용동 36번지 창원제3표준공장 3동 1층 5,3,"경상남도 창원시 의창구 창원대로363번길 11, 3동 1층 5 (팔용동, 창원제3표준공장)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,서원특수강,계획,창원국가산업단지,경상남도 창원시 의창구 죽전로74번길 33 (팔용동) ,경상남도 창원시 의창구 팔용동 41-35 ,2,경상남도 창원시 의창구 죽전로74번길 33 (팔용동) ,의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,서진정밀-1공장,계획,창원국가산업단지,경상남도 창원시 의창구 죽전로 36 (팔용동),경상남도 창원시 의창구 팔용동 60-4번지,11,경상남도 창원시 의창구 죽전로 36 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,선도,계획,창원국가산업단지,경상남도 창원시 의창구 차룡로 1 (팔용동),경상남도 창원시 의창구 팔용동 21-11번지,1,경상남도 창원시 의창구 차룡로 1 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,선우테크,계획,창원국가산업단지,"경상남도 창원시 의창구 죽전로82번길 39 (팔용동, (주)삼우)",경상남도 창원시 의창구 팔용동 41-19번지,1,"경상남도 창원시 의창구 죽전로82번길 39 (팔용동, (주)삼우)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,선일기계,계획,창원국가산업단지,경상남도 창원시 의창구 평산로8번길 38 (팔용동),경상남도 창원시 의창구 팔용동 61-4번지,0,경상남도 창원시 의창구 평산로8번길 38 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,성광기계,계획,창원국가산업단지,경상남도 창원시 의창구 죽전로68번길 21 (팔용동),경상남도 창원시 의창구 팔용동 44-5번지,5,경상남도 창원시 의창구 죽전로68번길 21 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,성광엠티,계획,창원국가산업단지,경상남도 창원시 의창구 반계로 19-1 (팔용동),경상남도 창원시 의창구 팔용동 24-16번지,13,경상남도 창원시 의창구 반계로 19-1 (팔용동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,성민테크,계획,창원국가산업단지,경상남도 창원시 의창구 팔용동 23-7번지 신화테크노밸리지식산업센터 104호,경상남도 창원시 의창구 팔용동 23-7번지 신화테크노밸리지식산업센터 104호,2,경상남도 창원시 의창구 팔용동 23-7번지 신화테크노밸리지식산업센터 104호,의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,성신전자,계획,창원국가산업단지,경상남도 창원시 의창구 죽전로74번길 33 (팔용동),경상남도 창원시 의창구 팔용동 41-35번지,9,경상남도 창원시 의창구 죽전로74번길 33 (팔용동),의창구,,0.0,,
