arrprevstationcnt,arrtime,nodeid,nodenm,routeid,routeno,routetp,vehicletp,station_id,ts
26,1410,CWB379001347,반월민원센터,CWB379000400,40,지선버스,일반차량,CWB379001347,2025-09-07T21:13:59+09:00
29,1682,CWB379001347,반월민원센터,CWB379000410,41,지선버스,일반차량,CWB379001347,2025-09-07T21:13:59+09:00
49,2918,CWB379001347,반월민원센터,CWB379000450,45,지선버스,저상버스,CWB379001347,2025-09-07T21:13:59+09:00
30,1543,CWB379001347,반월민원센터,CWB379000500,50,지선버스,저상버스,CWB379001347,2025-09-07T21:13:59+09:00
35,2028,CWB379001347,반월민원센터,CWB379000530,53,지선버스,저상버스,CWB379001347,2025-09-07T21:13:59+09:00
32,1904,CWB379001347,반월민원센터,CWB379000540,54,지선버스,일반차량,CWB379001347,2025-09-07T21:13:59+09:00
7,384,CWB379001347,반월민원센터,CWB379000620,62,지선버스,일반차량,CWB379001347,2025-09-07T21:13:59+09:00
14,762,CWB379001313,경동메르빌APT,CWB379000200,20,지선버스,저상버스,CWB379001313,2025-09-07T21:13:59+09:00
25,1175,CWB379001313,경동메르빌APT,CWB379000220,22,지선버스,저상버스,CWB379001313,2025-09-07T21:13:59+09:00
34,2007,CWB379001313,경동메르빌APT,CWB379000240,24,지선버스,저상버스,CWB379001313,2025-09-07T21:13:59+09:00
24,1301,CWB379001313,경동메르빌APT,CWB379000400,40,지선버스,일반차량,CWB379001313,2025-09-07T21:13:59+09:00
27,1573,CWB379001313,경동메르빌APT,CWB379000410,41,지선버스,일반차량,CWB379001313,2025-09-07T21:13:59+09:00
47,2809,CWB379001313,경동메르빌APT,CWB379000450,45,지선버스,저상버스,CWB379001313,2025-09-07T21:13:59+09:00
28,1434,CWB379001313,경동메르빌APT,CWB379000500,50,지선버스,저상버스,CWB379001313,2025-09-07T21:13:59+09:00
33,1919,CWB379001313,경동메르빌APT,CWB379000530,53,지선버스,저상버스,CWB379001313,2025-09-07T21:13:59+09:00
30,1795,CWB379001313,경동메르빌APT,CWB379000540,54,지선버스,일반차량,CWB379001313,2025-09-07T21:13:59+09:00
5,275,CWB379001313,경동메르빌APT,CWB379000620,62,지선버스,일반차량,CWB379001313,2025-09-07T21:13:59+09:00
20,1092,CWB379001418,"경남대,서중학교",CWB379000200,20,지선버스,저상버스,CWB379001418,2025-09-07T21:14:00+09:00
31,1505,CWB379001418,"경남대,서중학교",CWB379000220,22,지선버스,저상버스,CWB379001418,2025-09-07T21:14:00+09:00
19,1131,CWB379001418,"경남대,서중학교",CWB379000270,27,지선버스,저상버스,CWB379001418,2025-09-07T21:14:00+09:00
30,1607,CWB379001418,"경남대,서중학교",CWB379000400,40,지선버스,일반차량,CWB379001418,2025-09-07T21:14:00+09:00
33,1903,CWB379001418,"경남대,서중학교",CWB379000410,41,지선버스,일반차량,CWB379001418,2025-09-07T21:14:00+09:00
54,3311,CWB379001418,"경남대,서중학교",CWB379000450,45,지선버스,저상버스,CWB379001418,2025-09-07T21:14:00+09:00
34,1764,CWB379001418,"경남대,서중학교",CWB379000500,50,지선버스,저상버스,CWB379001418,2025-09-07T21:14:00+09:00
39,2249,CWB379001418,"경남대,서중학교",CWB379000530,53,지선버스,저상버스,CWB379001418,2025-09-07T21:14:00+09:00
36,2125,CWB379001418,"경남대,서중학교",CWB379000540,54,지선버스,일반차량,CWB379001418,2025-09-07T21:14:00+09:00
4,221,CWB379001418,"경남대,서중학교",CWB379001000,100,간선버스,저상버스,CWB379001418,2025-09-07T21:14:00+09:00
15,910,CWB379001114,자유무역지역정문,CWB379000220,22,지선버스,저상버스,CWB379001114,2025-09-07T21:14:01+09:00
41,2595,CWB379001114,자유무역지역정문,CWB379000640,64,지선버스,일반차량,CWB379001114,2025-09-07T21:14:01+09:00
1,8,CWB379001114,자유무역지역정문,CWB379000641,64-1,지선버스,저상버스,CWB379001114,2025-09-07T21:14:01+09:00
9,459,CWB379001114,자유무역지역정문,CWB379000700,70,지선버스,저상버스,CWB379001114,2025-09-07T21:14:01+09:00
40,2498,CWB379001114,자유무역지역정문,CWB379000720,72,지선버스,저상버스,CWB379001114,2025-09-07T21:14:01+09:00
1,8,CWB379001114,자유무역지역정문,CWB379001020,102,간선버스,일반차량,CWB379001114,2025-09-07T21:14:01+09:00
4,224,CWB379001114,자유무역지역정문,CWB379001070,107,간선버스,저상버스,CWB379001114,2025-09-07T21:14:01+09:00
1,20,CWB379001114,자유무역지역정문,CWB379001090,109,간선버스,저상버스,CWB379001114,2025-09-07T21:14:01+09:00
2,79,CWB379001114,자유무역지역정문,CWB379001140,114,간선버스,저상버스,CWB379001114,2025-09-07T21:14:01+09:00
10,506,CWB379001114,자유무역지역정문,CWB379001600,160,간선버스,저상버스,CWB379001114,2025-09-07T21:14:01+09:00
7,391,CWB379001107,자유무역지역정문,CWB379000200,20,지선버스,저상버스,CWB379001107,2025-09-07T21:14:01+09:00
18,820,CWB379001107,자유무역지역정문,CWB379000220,22,지선버스,저상버스,CWB379001107,2025-09-07T21:14:01+09:00
17,930,CWB379001107,자유무역지역정문,CWB379000400,40,지선버스,일반차량,CWB379001107,2025-09-07T21:14:01+09:00
20,1202,CWB379001107,자유무역지역정문,CWB379000410,41,지선버스,일반차량,CWB379001107,2025-09-07T21:14:01+09:00
41,2626,CWB379001107,자유무역지역정문,CWB379000450,45,지선버스,저상버스,CWB379001107,2025-09-07T21:14:01+09:00
21,1061,CWB379001107,자유무역지역정문,CWB379000500,50,지선버스,저상버스,CWB379001107,2025-09-07T21:14:01+09:00
1,22,CWB379001107,자유무역지역정문,CWB379000650,65,지선버스,일반차량,CWB379001107,2025-09-07T21:14:01+09:00
20,981,CWB379001107,자유무역지역정문,CWB379000700,70,지선버스,저상버스,CWB379001107,2025-09-07T21:14:01+09:00
7,384,CWB379001107,자유무역지역정문,CWB379001020,102,간선버스,저상버스,CWB379001107,2025-09-07T21:14:01+09:00
15,921,CWB379001107,자유무역지역정문,CWB379001070,107,간선버스,저상버스,CWB379001107,2025-09-07T21:14:01+09:00
8,433,CWB379001139,오동교,CWB379000200,20,지선버스,저상버스,CWB379001139,2025-09-07T21:14:02+09:00
19,862,CWB379001139,오동교,CWB379000220,22,지선버스,저상버스,CWB379001139,2025-09-07T21:14:02+09:00
18,972,CWB379001139,오동교,CWB379000400,40,지선버스,일반차량,CWB379001139,2025-09-07T21:14:02+09:00
21,1244,CWB379001139,오동교,CWB379000410,41,지선버스,일반차량,CWB379001139,2025-09-07T21:14:02+09:00
42,2668,CWB379001139,오동교,CWB379000450,45,지선버스,저상버스,CWB379001139,2025-09-07T21:14:02+09:00
22,1103,CWB379001139,오동교,CWB379000500,50,지선버스,저상버스,CWB379001139,2025-09-07T21:14:02+09:00
1,18,CWB379001139,오동교,CWB379000620,62,지선버스,일반차량,CWB379001139,2025-09-07T21:14:02+09:00
2,50,CWB379001139,오동교,CWB379000650,65,지선버스,일반차량,CWB379001139,2025-09-07T21:14:02+09:00
21,1023,CWB379001139,오동교,CWB379000700,70,지선버스,저상버스,CWB379001139,2025-09-07T21:14:02+09:00
8,426,CWB379001139,오동교,CWB379001020,102,간선버스,저상버스,CWB379001139,2025-09-07T21:14:02+09:00
9,480,CWB379001173,오동동아구찜거리,CWB379000200,20,지선버스,저상버스,CWB379001173,2025-09-07T21:14:02+09:00
20,909,CWB379001173,오동동아구찜거리,CWB379000220,22,지선버스,저상버스,CWB379001173,2025-09-07T21:14:02+09:00
19,1019,CWB379001173,오동동아구찜거리,CWB379000400,40,지선버스,일반차량,CWB379001173,2025-09-07T21:14:02+09:00
22,1291,CWB379001173,오동동아구찜거리,CWB379000410,41,지선버스,일반차량,CWB379001173,2025-09-07T21:14:02+09:00
43,2715,CWB379001173,오동동아구찜거리,CWB379000450,45,지선버스,저상버스,CWB379001173,2025-09-07T21:14:02+09:00
23,1150,CWB379001173,오동동아구찜거리,CWB379000500,50,지선버스,저상버스,CWB379001173,2025-09-07T21:14:02+09:00
1,12,CWB379001173,오동동아구찜거리,CWB379000620,62,지선버스,일반차량,CWB379001173,2025-09-07T21:14:02+09:00
3,111,CWB379001173,오동동아구찜거리,CWB379000650,65,지선버스,일반차량,CWB379001173,2025-09-07T21:14:02+09:00
22,1070,CWB379001173,오동동아구찜거리,CWB379000700,70,지선버스,저상버스,CWB379001173,2025-09-07T21:14:02+09:00
9,473,CWB379001173,오동동아구찜거리,CWB379001020,102,간선버스,저상버스,CWB379001173,2025-09-07T21:14:02+09:00
4,212,CWB379000951,신세계백화점,CWB379000200,20,지선버스,저상버스,CWB379000951,2025-09-07T21:14:03+09:00
15,641,CWB379000951,신세계백화점,CWB379000220,22,지선버스,저상버스,CWB379000951,2025-09-07T21:14:03+09:00
14,751,CWB379000951,신세계백화점,CWB379000400,40,지선버스,일반차량,CWB379000951,2025-09-07T21:14:03+09:00
17,1023,CWB379000951,신세계백화점,CWB379000410,41,지선버스,일반차량,CWB379000951,2025-09-07T21:14:03+09:00
38,2447,CWB379000951,신세계백화점,CWB379000450,45,지선버스,저상버스,CWB379000951,2025-09-07T21:14:03+09:00
18,884,CWB379000951,신세계백화점,CWB379000500,50,지선버스,저상버스,CWB379000951,2025-09-07T21:14:03+09:00
17,802,CWB379000951,신세계백화점,CWB379000700,70,지선버스,저상버스,CWB379000951,2025-09-07T21:14:03+09:00
4,205,CWB379000951,신세계백화점,CWB379001020,102,간선버스,저상버스,CWB379000951,2025-09-07T21:14:03+09:00
12,742,CWB379000951,신세계백화점,CWB379001070,107,간선버스,저상버스,CWB379000951,2025-09-07T21:14:03+09:00
10,690,CWB379000951,신세계백화점,CWB379001080,108,간선버스,저상버스,CWB379000951,2025-09-07T21:14:03+09:00
5,291,CWB379001031,산호동,CWB379000200,20,지선버스,저상버스,CWB379001031,2025-09-07T21:14:04+09:00
16,720,CWB379001031,산호동,CWB379000220,22,지선버스,저상버스,CWB379001031,2025-09-07T21:14:04+09:00
15,830,CWB379001031,산호동,CWB379000400,40,지선버스,일반차량,CWB379001031,2025-09-07T21:14:04+09:00
18,1102,CWB379001031,산호동,CWB379000410,41,지선버스,일반차량,CWB379001031,2025-09-07T21:14:04+09:00
39,2526,CWB379001031,산호동,CWB379000450,45,지선버스,저상버스,CWB379001031,2025-09-07T21:14:04+09:00
19,963,CWB379001031,산호동,CWB379000500,50,지선버스,저상버스,CWB379001031,2025-09-07T21:14:04+09:00
18,881,CWB379001031,산호동,CWB379000700,70,지선버스,저상버스,CWB379001031,2025-09-07T21:14:04+09:00
5,284,CWB379001031,산호동,CWB379001020,102,간선버스,저상버스,CWB379001031,2025-09-07T21:14:04+09:00
13,821,CWB379001031,산호동,CWB379001070,107,간선버스,저상버스,CWB379001031,2025-09-07T21:14:04+09:00
11,769,CWB379001031,산호동,CWB379001080,108,간선버스,저상버스,CWB379001031,2025-09-07T21:14:04+09:00
5,367,CWB379001394,문화동,CWB379000220,22,지선버스,저상버스,CWB379001394,2025-09-07T21:14:33+09:00
31,1999,CWB379001394,문화동,CWB379000640,64,지선버스,일반차량,CWB379001394,2025-09-07T21:14:33+09:00
8,677,CWB379001394,문화동,CWB379000710,71,지선버스,저상버스,CWB379001394,2025-09-07T21:14:33+09:00
29,1902,CWB379001394,문화동,CWB379000720,72,지선버스,저상버스,CWB379001394,2025-09-07T21:14:33+09:00
5,373,CWB379001394,문화동,CWB379001030,103,간선버스,저상버스,CWB379001394,2025-09-07T21:14:33+09:00
1,2,CWB379001394,문화동,CWB379001600,160,간선버스,저상버스,CWB379001394,2025-09-07T21:14:33+09:00
5,280,CWB379001394,문화동,CWB379002530,253,지선버스,저상버스,CWB379001394,2025-09-07T21:14:33+09:00
10,661,CWB379001394,문화동,CWB379002580,258,지선버스,저상버스,CWB379001394,2025-09-07T21:14:33+09:00
14,979,CWB379001394,문화동,CWB379002630,263,지선버스,일반차량,CWB379001394,2025-09-07T21:14:33+09:00
8,1045,CWB379001394,문화동,CWB379007200,720,좌석버스,일반차량,CWB379001394,2025-09-07T21:14:33+09:00
18,991,CWB379001392,문화동,CWB379000200,20,지선버스,저상버스,CWB379001392,2025-09-07T21:14:34+09:00
28,1388,CWB379001392,문화동,CWB379000220,22,지선버스,저상버스,CWB379001392,2025-09-07T21:14:34+09:00
38,2258,CWB379001392,문화동,CWB379000240,24,지선버스,저상버스,CWB379001392,2025-09-07T21:14:34+09:00
27,1464,CWB379001392,문화동,CWB379000400,40,지선버스,일반차량,CWB379001392,2025-09-07T21:14:34+09:00
31,1801,CWB379001392,문화동,CWB379000410,41,지선버스,일반차량,CWB379001392,2025-09-07T21:14:34+09:00
51,3083,CWB379001392,문화동,CWB379000450,45,지선버스,저상버스,CWB379001392,2025-09-07T21:14:34+09:00
32,1685,CWB379001392,문화동,CWB379000500,50,지선버스,저상버스,CWB379001392,2025-09-07T21:14:34+09:00
37,2170,CWB379001392,문화동,CWB379000530,53,지선버스,저상버스,CWB379001392,2025-09-07T21:14:34+09:00
34,2034,CWB379001392,문화동,CWB379000540,54,지선버스,일반차량,CWB379001392,2025-09-07T21:14:34+09:00
9,503,CWB379001392,문화동,CWB379000620,62,지선버스,일반차량,CWB379001392,2025-09-07T21:14:34+09:00
12,665,CWB379001246,경남데파트,CWB379000200,20,지선버스,저상버스,CWB379001246,2025-09-07T21:14:34+09:00
22,1062,CWB379001246,경남데파트,CWB379000220,22,지선버스,저상버스,CWB379001246,2025-09-07T21:14:34+09:00
32,1932,CWB379001246,경남데파트,CWB379000240,24,지선버스,저상버스,CWB379001246,2025-09-07T21:14:34+09:00
21,1138,CWB379001246,경남데파트,CWB379000400,40,지선버스,일반차량,CWB379001246,2025-09-07T21:14:34+09:00
25,1475,CWB379001246,경남데파트,CWB379000410,41,지선버스,일반차량,CWB379001246,2025-09-07T21:14:34+09:00
45,2757,CWB379001246,경남데파트,CWB379000450,45,지선버스,저상버스,CWB379001246,2025-09-07T21:14:34+09:00
26,1359,CWB379001246,경남데파트,CWB379000500,50,지선버스,저상버스,CWB379001246,2025-09-07T21:14:34+09:00
31,1844,CWB379001246,경남데파트,CWB379000530,53,지선버스,저상버스,CWB379001246,2025-09-07T21:14:34+09:00
28,1708,CWB379001246,경남데파트,CWB379000540,54,지선버스,일반차량,CWB379001246,2025-09-07T21:14:34+09:00
3,177,CWB379001246,경남데파트,CWB379000620,62,지선버스,일반차량,CWB379001246,2025-09-07T21:14:34+09:00
11,604,CWB379001224,KT마산점,CWB379000200,20,지선버스,저상버스,CWB379001224,2025-09-07T21:14:35+09:00
21,1001,CWB379001224,KT마산점,CWB379000220,22,지선버스,저상버스,CWB379001224,2025-09-07T21:14:35+09:00
31,1871,CWB379001224,KT마산점,CWB379000240,24,지선버스,저상버스,CWB379001224,2025-09-07T21:14:35+09:00
20,1077,CWB379001224,KT마산점,CWB379000400,40,지선버스,일반차량,CWB379001224,2025-09-07T21:14:35+09:00
24,1414,CWB379001224,KT마산점,CWB379000410,41,지선버스,일반차량,CWB379001224,2025-09-07T21:14:35+09:00
44,2696,CWB379001224,KT마산점,CWB379000450,45,지선버스,저상버스,CWB379001224,2025-09-07T21:14:35+09:00
25,1298,CWB379001224,KT마산점,CWB379000500,50,지선버스,저상버스,CWB379001224,2025-09-07T21:14:35+09:00
30,1783,CWB379001224,KT마산점,CWB379000530,53,지선버스,저상버스,CWB379001224,2025-09-07T21:14:35+09:00
27,1647,CWB379001224,KT마산점,CWB379000540,54,지선버스,일반차량,CWB379001224,2025-09-07T21:14:35+09:00
2,116,CWB379001224,KT마산점,CWB379000620,62,지선버스,일반차량,CWB379001224,2025-09-07T21:14:35+09:00
13,724,CWB379001284,마산합포구청.의료원,CWB379000200,20,지선버스,저상버스,CWB379001284,2025-09-07T21:14:35+09:00
23,1121,CWB379001284,마산합포구청.의료원,CWB379000220,22,지선버스,저상버스,CWB379001284,2025-09-07T21:14:35+09:00
33,1991,CWB379001284,마산합포구청.의료원,CWB379000240,24,지선버스,저상버스,CWB379001284,2025-09-07T21:14:35+09:00
22,1197,CWB379001284,마산합포구청.의료원,CWB379000400,40,지선버스,일반차량,CWB379001284,2025-09-07T21:14:35+09:00
26,1534,CWB379001284,마산합포구청.의료원,CWB379000410,41,지선버스,일반차량,CWB379001284,2025-09-07T21:14:35+09:00
46,2816,CWB379001284,마산합포구청.의료원,CWB379000450,45,지선버스,저상버스,CWB379001284,2025-09-07T21:14:35+09:00
27,1418,CWB379001284,마산합포구청.의료원,CWB379000500,50,지선버스,저상버스,CWB379001284,2025-09-07T21:14:35+09:00
32,1903,CWB379001284,마산합포구청.의료원,CWB379000530,53,지선버스,저상버스,CWB379001284,2025-09-07T21:14:35+09:00
29,1767,CWB379001284,마산합포구청.의료원,CWB379000540,54,지선버스,일반차량,CWB379001284,2025-09-07T21:14:35+09:00
4,236,CWB379001284,마산합포구청.의료원,CWB379000620,62,지선버스,일반차량,CWB379001284,2025-09-07T21:14:35+09:00
17,935,CWB379001376,연세병원,CWB379000200,20,지선버스,저상버스,CWB379001376,2025-09-07T21:14:36+09:00
27,1332,CWB379001376,연세병원,CWB379000220,22,지선버스,저상버스,CWB379001376,2025-09-07T21:14:36+09:00
37,2202,CWB379001376,연세병원,CWB379000240,24,지선버스,저상버스,CWB379001376,2025-09-07T21:14:36+09:00
26,1408,CWB379001376,연세병원,CWB379000400,40,지선버스,일반차량,CWB379001376,2025-09-07T21:14:36+09:00
30,1745,CWB379001376,연세병원,CWB379000410,41,지선버스,일반차량,CWB379001376,2025-09-07T21:14:36+09:00
50,3027,CWB379001376,연세병원,CWB379000450,45,지선버스,저상버스,CWB379001376,2025-09-07T21:14:36+09:00
31,1629,CWB379001376,연세병원,CWB379000500,50,지선버스,저상버스,CWB379001376,2025-09-07T21:14:36+09:00
36,2114,CWB379001376,연세병원,CWB379000530,53,지선버스,저상버스,CWB379001376,2025-09-07T21:14:36+09:00
33,1978,CWB379001376,연세병원,CWB379000540,54,지선버스,일반차량,CWB379001376,2025-09-07T21:14:36+09:00
8,447,CWB379001376,연세병원,CWB379000620,62,지선버스,일반차량,CWB379001376,2025-09-07T21:14:36+09:00
8,509,CWB379001331,중부경찰서,CWB379000220,22,지선버스,저상버스,CWB379001331,2025-09-07T21:14:36+09:00
34,2143,CWB379001331,중부경찰서,CWB379000640,64,지선버스,일반차량,CWB379001331,2025-09-07T21:14:36+09:00
1,1,CWB379001331,중부경찰서,CWB379000700,70,지선버스,저상버스,CWB379001331,2025-09-07T21:14:36+09:00
11,823,CWB379001331,중부경찰서,CWB379000710,71,지선버스,저상버스,CWB379001331,2025-09-07T21:14:36+09:00
32,2048,CWB379001331,중부경찰서,CWB379000720,72,지선버스,저상버스,CWB379001331,2025-09-07T21:14:36+09:00
2,57,CWB379001331,중부경찰서,CWB379001600,160,간선버스,저상버스,CWB379001331,2025-09-07T21:14:36+09:00
