lawd_cd,deal_ym,housing_type,aptNm,exclusive_m2,deposit_manwon,rent_manwon,deposit_per_m2_manwon,rent_per_m2_manwon,buildYear,dong,roadAddr
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성원,59.97,19200.0,0.0,320.16008004002003,0.0,1994.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,개나리1차,49.41,12500.0,0.0,252.9852256628213,0.0,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,삼익,59.96,2000.0,70.0,33.3555703802535,1.1674449633088726,1988.0,사파동,
48123,202502,APT,성원,49.98,2000.0,60.0,40.016006402561025,1.2004801920768309,1994.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,삼미종합특수강,53.95,500.0,33.0,9.267840593141797,0.6116774791473586,1976.0,내동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,대동,49.94,14100.0,2.0,282.3388065678815,0.040048057669203045,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,대동,52.77,1000.0,55.0,18.95016107636915,1.042258859200303,1988.0,사파동,
48123,202502,APT,대동,49.94,14000.0,0.0,280.3364036844213,0.0,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성원1차,84.97,22500.0,0.0,264.79934094386255,0.0,1991.0,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,삼선,48.0,8500.0,0.0,177.08333333333334,0.0,1988.0,가음동,
48123,202502,APT,동부산아이존빌,59.7555,3000.0,35.0,50.20458367848985,0.585720142915715,2002.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,은아,49.83,10000.0,0.0,200.6823198876179,0.0,1987.0,가음동,
48123,202502,APT,덕산타운1,49.94,14000.0,0.0,280.3364036844213,0.0,1992.0,대방동,
48123,202502,APT,피오르빌,39.7,1000.0,45.0,25.188916876574307,1.1335012594458438,1995.0,남양동,
48123,202502,APT,노블파크,76.17,39000.0,0.0,512.0126033871603,0.0,2007.0,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,창원더샵센트럴파크2단지,84.768,43000.0,0.0,507.2668931672329,0.0,2017.0,가음동,
48123,202502,APT,대원파크빌,52.92,8000.0,0.0,151.17157974300832,0.0,1997.0,대원동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,위드파크아파트,53.82,15500.0,0.0,287.99702712746193,0.0,1998.0,남양동,
48123,202502,APT,대동,49.94,14000.0,0.0,280.3364036844213,0.0,1992.0,대방동,
48123,202502,APT,대동,49.94,14100.0,0.0,282.3388065678815,0.0,1992.0,대방동,
48123,202502,APT,덕산타운1,49.94,14000.0,0.0,280.3364036844213,0.0,1992.0,대방동,
48123,202502,APT,포레나대원,59.0578,36500.0,0.0,618.0385994737359,0.0,2018.0,대원동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,프리빌리지,84.8782,15000.0,100.0,176.72382307824623,1.1781588205216416,2003.0,성주동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성원1차,118.97,15000.0,20.0,126.08220559804992,0.16810960746406658,1991.0,남양동,
48123,202502,APT,현대1차,84.51,26250.0,0.0,310.61412850550226,0.0,1989.0,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,은아,49.83,1000.0,45.0,20.06823198876179,0.9030704394942806,1987.0,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,대동그린파크,70.11,10000.0,30.0,142.6330052774212,0.4278990158322636,1990.0,반지동,
48123,202502,APT,개나리1차,42.18,10000.0,0.0,237.0791844476055,0.0,1992.0,대방동,
48123,202502,APT,성원남산3차,47.97,500.0,45.0,10.423181154888471,0.9380863039399625,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,피오르빌,49.51,12000.0,0.0,242.3752777216724,0.0,1995.0,남양동,
48123,202502,APT,럭키,49.485,14500.0,0.0,293.0180862887744,0.0,1989.0,반림동,
48123,202502,APT,노블파크,129.52,60000.0,0.0,463.24891908585545,0.0,2007.0,반림동,
48123,202502,APT,덕산타운2,84.87,27000.0,0.0,318.13361611876985,0.0,1996.0,대방동,
48123,202502,APT,성원,49.98,11550.0,0.0,231.09243697478993,0.0,1994.0,상남동,
48123,202502,APT,대원파크빌,52.92,9500.0,0.0,179.51625094482236,0.0,1997.0,대원동,
48123,202502,APT,성원,84.92,31500.0,0.0,370.93735280263775,0.0,1994.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,용지더샵레이크파크,84.475,48300.0,0.0,571.7667949097366,0.0,2017.0,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성원1차,84.97,20500.0,0.0,241.26162174885255,0.0,1991.0,남양동,
48123,202502,APT,성원,59.97,15000.0,0.0,250.12506253126563,0.0,1994.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성원,84.92,31700.0,0.0,373.2925105982101,0.0,1994.0,상남동,
48123,202502,APT,롯데1단지,67.46,18000.0,0.0,266.82478505781205,0.0,1984.0,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,삼성그린빌,84.492,14400.0,0.0,170.43033659991477,0.0,2000.0,천선동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,용지아이파크,84.7312,10500.0,152.0,123.92129463527013,1.7939082651962912,2017.0,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,트리비앙,59.98,35000.0,0.0,583.5278426142048,0.0,2006.0,반림동,
48123,202502,APT,용지더샵레이크파크,84.475,48300.0,0.0,571.7667949097366,0.0,2017.0,용호동,
48123,202502,APT,은아,49.86,10000.0,0.0,200.56157240272765,0.0,1987.0,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성원,59.97,10000.0,30.0,166.75004168751042,0.5002501250625313,1994.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,창원가음한화꿈에그린,84.9521,38800.0,0.0,456.7279678783691,0.0,2017.0,가음동,
48123,202502,APT,트리비앙,84.95,41000.0,0.0,482.6368452030606,0.0,2006.0,반림동,
48123,202502,APT,대호타워,59.49,13000.0,0.0,218.52412170112623,0.0,1993.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,피오르빌,39.7,1000.0,45.0,25.188916876574307,1.1335012594458438,1995.0,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,현대2차,44.24,1000.0,50.0,22.60397830018083,1.1301989150090415,1989.0,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,위드파크아파트,53.82,16200.0,8.0,301.0033444816053,0.14864362690449648,1998.0,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,창원더샵센트럴파크1단지,84.8074,43000.0,0.0,507.03122604867025,0.0,2017.0,가음동,
48123,202502,APT,성원1차,84.97,22500.0,0.0,264.79934094386255,0.0,1991.0,남양동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,위드파크아파트,51.48,14000.0,0.0,271.95027195027194,0.0,1998.0,남양동,
48123,202502,APT,대원파크빌,52.92,3000.0,30.0,56.68934240362812,0.5668934240362812,1997.0,대원동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,개나리1차,42.18,11700.0,0.0,277.38264580369844,0.0,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,현대2차,44.24,1000.0,50.0,22.60397830018083,1.1301989150090415,1989.0,반림동,
48123,202502,APT,성원,49.98,6000.0,35.0,120.04801920768308,0.700280112044818,1994.0,상남동,
48123,202502,APT,성원남산3차,47.97,11000.0,0.0,229.30998540754638,0.0,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,무학,56.43,14000.0,0.0,248.0949849370902,0.0,1987.0,용호동,
48123,202502,APT,개나리1차,49.41,13000.0,0.0,263.10463468933415,0.0,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성원,49.98,12000.0,0.0,240.09603841536617,0.0,1994.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성원남산3차,84.96,15000.0,0.0,176.5536723163842,0.0,1992.0,대방동,
48123,202502,APT,성원남산3차,84.96,15000.0,0.0,176.5536723163842,0.0,1992.0,대방동,
48123,202502,APT,동성,49.5,13000.0,0.0,262.62626262626264,0.0,1992.0,사파동,
48123,202502,APT,일동,50.99,3000.0,37.0,58.835065699156694,0.7256324769562659,1986.0,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,트리비앙,84.99,37800.0,0.0,444.75820684786447,0.0,2006.0,반림동,
48123,202502,APT,프리빌리지2차,161.7775,53000.0,0.0,327.6104526278376,0.0,2010.0,성주동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,트리비앙,84.95,38000.0,8.0,447.32195409064155,0.09417304296645085,2006.0,반림동,
48123,202502,APT,은아,49.83,1000.0,45.0,20.06823198876179,0.9030704394942806,1987.0,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,삼선,43.16,10000.0,0.0,231.69601482854497,0.0,1988.0,가음동,
48123,202502,APT,안민동위드필하임,59.9746,19000.0,0.0,316.8007789964418,0.0,2019.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,대동,59.292,20000.0,0.0,337.31363421709506,0.0,1994.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성원남산3차,47.97,8000.0,25.0,166.77089847821554,0.5211590577444236,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성원,167.58,39000.0,0.0,232.72466881489436,0.0,1994.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,삼익,49.76,10000.0,0.0,200.96463022508038,0.0,1988.0,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,창원센텀푸르지오,101.9376,10000.0,150.0,98.09922933245436,1.4714884399868153,2018.0,가음동,
48123,202502,APT,현대1차,84.45,1000.0,80.0,11.841326228537596,0.9473060982830077,1989.0,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,대동한솔마을,84.98,5000.0,80.0,58.83737349964697,0.9413979759943516,1999.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,까치1차,31.45,5000.0,0.0,158.9825119236884,0.0,1990.0,반지동,
48123,202502,APT,성원,84.91,31000.0,0.0,365.0924508302909,0.0,1994.0,상남동,
48123,202502,APT,트리비앙,76.03,40000.0,0.0,526.1081152176772,0.0,2006.0,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,무궁화,51.57,10500.0,0.0,203.6067481093659,0.0,1988.0,사파동,
48123,202502,APT,동성,49.5,15300.0,5.0,309.09090909090907,0.10101010101010101,1992.0,사파동,
48123,202502,APT,무학,50.29,1000.0,55.0,19.884668920262477,1.0936567906144363,1987.0,용호동,
48123,202502,APT,창원센텀푸르지오,73.7334,44000.0,0.0,596.7444875727961,0.0,2018.0,가음동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,성원남산3차,49.68,8050.0,0.0,162.03703703703704,0.0,1992.0,대방동,
48123,202502,APT,유니온빌리지,84.9457,31500.0,0.0,370.825127110613,0.0,2005.0,성주동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,트리비앙,76.03,42500.0,0.0,558.989872418782,0.0,2006.0,반림동,
48123,202502,APT,개나리1차,49.41,2000.0,55.0,40.477636106051406,1.1131349929164138,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,개나리1차,49.41,8000.0,30.0,161.91054442420563,0.6071645415907712,1992.0,대방동,
48123,202502,APT,덕산타운1,49.94,15000.0,0.0,300.3604325190228,0.0,1992.0,대방동,
48123,202502,APT,현대2차,84.78,25000.0,0.0,294.88086812927577,0.0,1989.0,반림동,
48123,202502,APT,성원,84.91,30000.0,0.0,353.3152749970557,0.0,1994.0,상남동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,삼익,79.71,25000.0,0.0,313.6369338853344,0.0,1988.0,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,성원남산3차,47.97,6790.0,0.0,141.54680008338545,0.0,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,현대2차,44.24,15000.0,0.0,339.0596745027125,0.0,1989.0,반림동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
48123,202502,APT,삼성그린빌,84.492,14400.0,0.0,170.43033659991477,0.0,2000.0,천선동,
48123,202502,APT,동성,49.5,10500.0,0.0,212.12121212121212,0.0,1992.0,사파동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,대동한솔마을,84.98,16000.0,0.0,188.2795951988703,0.0,1999.0,안민동,
48123,202502,APT,성원남산3차,59.34,12400.0,13.0,208.96528479946073,0.21907650825749914,1992.0,대방동,
48123,202502,APT,개나리1차,42.18,9500.0,0.0,225.22522522522522,0.0,1992.0,대방동,
48123,202502,APT,현대2차,44.24,13000.0,0.0,293.8517179023508,0.0,1989.0,반림동,
48123,202502,APT,동성,59.92,18000.0,0.0,300.40053404539384,0.0,1992.0,사파동,
48123,202502,APT,용지아이파크,84.7312,58000.0,0.0,684.5176275091112,0.0,2017.0,용호동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.996,17800.0,0.0,296.68644576305087,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,75.247,21000.0,0.0,279.08089359044214,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9449,17700.0,0.0,295.2711573461629,0.0,2024.0,안민동,
48123,202502,APT,성산삼정그린코아웰레스트,59.9536,17900.0,0.0,298.5642229991193,0.0,2024.0,안민동,
48123,202502,APT,개나리1차,42.18,10500.0,0.0,248.93314366998578,0.0,1992.0,대방동,
48123,202502,APT,성산삼정그린코아웰레스트,84.7229,22900.0,0.0,270.29291962385616,0.0,2024.0,안민동,
