station_id,station_name,lat,lon,nearest_hub_id,nearest_hub_name,dist_km
CWB379001866,이명마을,35.09469647,128.4502549,CWB379001418,"경남대,서중학교",13.606572117367127
CWB379001867,욱곡마을,35.09273008,128.5712586,CWB379001418,"경남대,서중학교",9.684479292659816
CWB379001869,욱곡마을,35.09262872,128.57116119,CWB379001418,"경남대,서중학교",9.694560170203612
CWB379001870,탑동종점,35.09464524,128.3989629,CWB379001418,"경남대,서중학교",17.296166234317074
CWB379001871,욱곡입구,35.09143857,128.583426,CWB379001418,"경남대,서중학교",10.021321558114439
CWB379001872,욱곡입구,35.0914528,128.5835896,CWB379001418,"경남대,서중학교",10.023211745612395
CWB379001874,욱곡,35.09130334,128.5756654,CWB379001418,"경남대,서중학교",9.898097245864774
CWB379001875,욱곡,35.09118289,128.5756303,CWB379001418,"경남대,서중학교",9.910778690029359
CWB379001876,망향정입구,35.08907328,128.5836995,CWB379001418,"경남대,서중학교",10.282601616649567
CWB379001877,망향정입구,35.08903487,128.5835417,CWB379001418,"경남대,서중학교",10.283518612232958
CWB379001878,창포마을,35.09004035,128.46036,CWB379001418,"경남대,서중학교",13.335293391046534
CWB379001879,창포마을,35.08971188,128.4603637,CWB379001418,"경남대,서중학교",13.362189270767226
CWB379001880,반동삼거리,35.08753954,128.5852798,CWB379001418,"경남대,서중학교",10.481424113266227
CWB379001881,반동삼거리,35.08727559,128.5853381,CWB379001418,"경남대,서중학교",10.511144368209477
CWB379001883,구산농협,35.08666037,128.5848931,CWB379001418,"경남대,서중학교",10.568119016332702
CWB379001884,구산농협,35.08656726,128.5847775,CWB379001418,"경남대,서중학교",10.575760042707852
CWB379001885,창포,35.08719568,128.4637094,CWB379001418,"경남대,서중학교",13.372847836662062
CWB379001886,창포,35.08704374,128.4638131,CWB379001418,"경남대,서중학교",13.379665572722287
CWB379001887,양평,35.08458734,128.5916917,CWB379001418,"경남대,서중학교",10.94833051782773
CWB379001888,양평,35.08452743,128.5915552,CWB379001418,"경남대,서중학교",10.951258935344478
CWB379001889,춘추원,35.08385968,128.571111,CWB379001418,"경남대,서중학교",10.66061586876566
CWB379001890,춘추원,35.08375014,128.5715288,CWB379001418,"경남대,서중학교",10.67695126257791
CWB379001891,붉은등대,35.08247841,128.5699702,CWB379001418,"경남대,서중학교",10.802191467383924
CWB379001892,붉은등대,35.08236796,128.5700245,CWB379001418,"경남대,서중학교",10.814878556628543
CWB379001893,난포리,35.08155178,128.6027838,CWB379001418,"경남대,서중학교",11.586789587375163
CWB379001894,난포리,35.08139368,128.6028852,CWB379001418,"경남대,서중학교",11.606462809772111
CWB379001895,장구리,35.08062292,128.5661464,CWB379001418,"경남대,서중학교",10.978730892100844
CWB379001896,장구리,35.08055827,128.5662643,CWB379001418,"경남대,서중학교",10.986599776330412
CWB379001897,동진대교,35.0770772,128.4640974,CWB379001418,"경남대,서중학교",14.22875861317305
CWB379001898,동진대교,35.07717281,128.4639756,CWB379001418,"경남대,서중학교",14.226999971056982
CWB379001899,연까치,35.07534349,128.5645901,CWB379001418,"경남대,서중학교",11.555418301362103
CWB379001900,연까치,35.07515097,128.5648854,CWB379001418,"경남대,서중학교",11.578132284826182
CWB379001901,장수암입구,35.07375497,128.6262943,CWB379001418,"경남대,서중학교",13.25841696438934
CWB379001902,장수암입구,35.07366203,128.626204,CWB379001418,"경남대,서중학교",13.263686403947458
CWB379001903,범바위,35.07265201,128.62083319,CWB379001418,"경남대,서중학교",13.143022848386895
CWB379001904,범바위,35.07262348,128.62094499,CWB379001418,"경남대,서중학교",13.150303249340885
CWB379001906,소포,35.07440628,128.4519604,CWB379001418,"경남대,서중학교",15.149044231478978
CWB379001907,소포,35.0742717,128.4518856,CWB379001418,"경남대,서중학교",15.164891146677839
CWB379001908,청등골,35.07163391,128.6298229,CWB379001418,"경남대,서중학교",13.618132069399387
CWB379001909,청등골,35.07153565,128.6297633,CWB379001418,"경남대,서중학교",13.625104059133374
CWB379001910,윗용호,35.07160761,128.5980543,CWB379001418,"경남대,서중학교",12.49431859819698
CWB379001911,윗용호,35.07158684,128.598191,CWB379001418,"경남대,서중학교",12.500149877755591
CWB379001912,동진대교,35.07293339,128.4622828,CWB379001418,"경남대,서중학교",14.69614411315965
CWB379001913,동진대교,35.07297213,128.4624858,CWB379001418,"경남대,서중학교",14.681676618713997
CWB379001914,구복,35.07143306,128.5666532,CWB379001418,"경남대,서중학교",11.999383013363996
CWB379001915,구복,35.07123753,128.5666564,CWB379001418,"경남대,서중학교",12.021055346459388
CWB379001916,심리,35.07071338,128.6055408,CWB379001418,"경남대,서중학교",12.802797343877975
CWB379001917,심리,35.07074605,128.6056797,CWB379001418,"경남대,서중학교",12.803655661364653
CWB379001919,선착장,35.06986505,128.6351254,CWB379001418,"경남대,서중학교",14.02602209174348
CWB379001920,선착장,35.06990894,128.6352695,CWB379001418,"경남대,서중학교",14.028375152252263
CWB379001921,시락,35.07225037,128.4390807,CWB379001418,"경남대,서중학교",16.101534342010996
CWB379001922,시락,35.07216367,128.43918121,CWB379001418,"경남대,서중학교",16.10246188383014
CWB379001923,시락마을,35.07227365,128.441177,CWB379001418,"경남대,서중학교",15.971286017820596
CWB379001924,시락마을,35.07213615,128.441253,CWB379001418,"경남대,서중학교",15.978019979557473
CWB379001925,해변횟집,35.07212691,128.4464403,CWB379001418,"경남대,서중학교",15.66706809950303
CWB379001926,해변횟집,35.07200795,128.4462945,CWB379001418,"경남대,서중학교",15.68574566155911
CWB379001927,청등골,35.06975548,128.6154867,CWB379001418,"경남대,서중학교",13.233631324332505
CWB379001928,청등골,35.06966976,128.6155672,CWB379001418,"경남대,서중학교",13.24526875894055
CWB379001929,별장입구,35.06958943,128.6109882,CWB379001418,"경남대,서중학교",13.094450459226675
CWB379001930,별장입구,35.06948212,128.6109714,CWB379001418,"경남대,서중학교",13.104966590945724
CWB379001931,상심리,35.06942206,128.6051847,CWB379001418,"경남대,서중학교",12.92703971896147
CWB379001932,상심리,35.06950653,128.6050825,CWB379001418,"경남대,서중학교",12.915110214140535
CWB379001933,설진,35.06863066,128.6341406,CWB379001418,"경남대,서중학교",14.100583456036302
CWB379001934,설진,35.06848054,128.6339989,CWB379001418,"경남대,서중학교",14.108774795046118
CWB379001935,원전종점,35.06833853,128.6300678,CWB379001418,"경남대,서중학교",13.950731273546431
CWB379001936,원전종점,35.06824273,128.63023902,CWB379001418,"경남대,서중학교",13.967450834693722
CWB379001937,저도연육교.스카이워크,35.06566438,128.5615196,CWB379001418,"경남대,서중학교",12.618545667247988
CWB379001938,저도연육교.스카이워크,35.06563931,128.5616394,CWB379001418,"경남대,서중학교",12.621590144297457
CWB379001939,아랫용호,35.06271596,128.59515739,CWB379001418,"경남대,서중학교",13.372679333774977
CWB379001940,아랫용호,35.06263599,128.5950024,CWB379001418,"경남대,서중학교",13.377721110328995
CWB379001941,정곡,35.06081827,128.4319564,CWB379001418,"경남대,서중학교",17.480650181604485
CWB379001942,정곡,35.06070516,128.4319221,CWB379001418,"경남대,서중학교",17.49216009497099
CWB379001943,시락정곡종점,35.06001085,128.4249817,CWB379001418,"경남대,서중학교",17.971862672293156
CWB379001944,시락정곡종점,35.06003284,128.4251095,CWB379001418,"경남대,서중학교",17.96218737068911
CWB379001947,미천마을,35.153063,128.3983738,CWB379001418,"경남대,서중학교",14.857172962459101
CWB379001948,미천마을,35.15309617,128.3986031,CWB379001418,"경남대,서중학교",14.835959928934903
CWB379001949,상평종점,35.16495749,128.4004762,CWB379001418,"경남대,서중학교",14.463889486349547
CWB379001950,상평종점,35.16491887,128.400545,CWB379001418,"경남대,서중학교",14.458136317551931
CWB379001953,용마고등학교,35.21070387,128.580749,CWB379001114,자유무역지역정문,0.25363586150630363
CWB379001954,육호광장,35.21114899,128.5771125,CWB379001139,오동교,0.5188128839448258
CWB379001955,이마트,35.22679158,128.679732,CWB379000951,신세계백화점,8.484595033816946
CWB379001956,어울림어린이공원,35.2389889,128.68596729,CWB379000951,신세계백화점,9.278635309559464
CWB379001957,한국가스안전공사,35.21433519,128.6759339,CWB379000951,신세계백화점,8.10938765984529
CWB379001964,상곡동,35.24535609,128.49975269,CWB379001246,경남데파트,7.865519204950487
CWB379001968,해운중학교,35.17788743,128.5656022,CWB379001418,"경남대,서중학교",0.6894212839560281
CWB379001969,해운중학교,35.17796043,128.5651602,CWB379001418,"경남대,서중학교",0.648374352125125
CWB379001971,방송통신대,35.17929243,128.5667862,CWB379001418,"경남대,서중학교",0.778111119497932
CWB379001972,방송통신대,35.17895185,128.5665344,CWB379001418,"경남대,서중학교",0.7563994842808003
CWB379001973,마산합포스포츠센터,35.17590206,128.5685334,CWB379001418,"경남대,서중학교",1.012113792582964
CWB379001974,마산합포스포츠센터,35.17630159,128.5686509,CWB379001418,"경남대,서중학교",1.006307972398456
CWB379001975,가포신항,35.16981189,128.5761707,CWB379001418,"경남대,서중학교",1.9458179864137024
CWB379001976,가포신항,35.1686097,128.5778268,CWB379001418,"경남대,서중학교",2.1452150735500135
CWB379001981,감천입구,35.20771943,128.5133072,CWB379001347,반월민원센터,4.898050758393239
CWB379001984,광려중학교,35.21782089,128.5034041,CWB379001246,경남데파트,6.106095532088435
CWB379001985,내서여고,35.23757659,128.5040952,CWB379001246,경남데파트,7.031647327648733
CWB379001987,농산물도매시장,35.25594295,128.5123047,CWB379001246,경남데파트,7.874097866040385
CWB379001988,농산물도매시장,35.25659209,128.5126952,CWB379001246,경남데파트,7.907389541590498
CWB379001991,두척,35.23776657,128.54337949,CWB379000951,신세계백화점,4.496254857883031
CWB379001992,두척,35.23778307,128.54385215,CWB379000951,신세계백화점,4.45908741450322
CWB379001993,용마고등학교,35.21088106,128.5806934,CWB379001107,자유무역지역정문,0.2678822943863625
CWB379001994,유목교,35.24368443,128.6563632,CWB379000951,신세계백화점,6.884721248466505
CWB379001995,마산역.365병원,35.23363686,128.5790683,CWB379000951,신세계백화점,1.792633012882603
CWB379001996,3.15아트센터,35.22597873,128.57846454,CWB379000951,신세계백화점,1.111056993009928
CWB379002004,오동동아구찜거리,35.20605615,128.5795282,CWB379001173,오동동아구찜거리,0.05820464442380969
CWB379002006,공단회관,35.22838243,128.6512692,CWB379000951,신세계백화점,5.941378330720576
CWB379002012,신등초등학교,35.32071401,128.698575,CWB379000951,신세계백화점,15.189899389597228
CWB379002013,신등초등학교,35.32086303,128.6985482,CWB379000951,신세계백화점,15.200573444448542
CWB379002014,상등,35.32366564,128.7012666,CWB379000951,신세계백화점,15.597215599687322
CWB379002015,상등,35.3236771,128.701118,CWB379000951,신세계백화점,15.589154357120634
CWB379002016,장등,35.32902379,128.70510031,CWB379000951,신세계백화점,16.273430394242542
CWB379002017,장등,35.32907794,128.70499402,CWB379000951,신세계백화점,16.271560136101627
CWB379002018,남모산종점,35.35845392,128.7117882,CWB379000951,신세계백화점,19.20265527937953
CWB379002019,남모산종점,35.35871932,128.7116763,CWB379000951,신세계백화점,19.22040238354583
CWB379002020,제동마을,35.33214061,128.70919912,CWB379000951,신세계백화점,16.779445326992732
CWB379002022,상포,35.32304532,128.7132927,CWB379000951,신세계백화점,16.29813139709362
CWB379002030,월림마을,35.3305375,128.7314099,CWB379000951,신세계백화점,18.059221414238497
CWB379002031,유청,35.34297155,128.7434867,CWB379000951,신세계백화점,19.80642225104611
CWB379002032,유청,35.343146,128.7435129,CWB379000951,신세계백화점,19.821590274709013
CWB379002035,송정주공아파트,35.2785644,128.7014941,CWB379000951,신세계백화점,12.345141259921546
CWB379002036,성진3차아파트,35.27514096,128.7061367,CWB379000951,신세계백화점,12.510122995829002
CWB379002064,호계중학교,35.26645846,128.5176,CWB379000951,신세계백화점,8.238582739999654
CWB379002066,불모산종점,35.190187,128.723591,CWB379001031,산호동,12.773834598559713
CWB379002068,좌곤육교,35.29285749,128.7078452,CWB379000951,신세계백화점,13.721974713549171
CWB379002069,좌곤,35.2967751,128.707516,CWB379000951,신세계백화점,13.96269437854172
CWB379002070,대근아파트,35.30277608,128.7107444,CWB379000951,신세계백화점,14.609466842756426
CWB379002072,삼성아파트,35.30376315,128.7235322,CWB379000951,신세계백화점,15.590076235852868
CWB379002075,중구,35.30347956,128.72873042,CWB379000951,신세계백화점,15.951122808787646
CWB379002076,진영농협(진영전통시장),35.3029121,128.7329312,CWB379000951,신세계백화점,16.22555973896771
CWB379002077,진영시외주차장,35.30259912,128.7360262,CWB379000951,신세계백화점,16.437257868044703
CWB379002078,제일고등학교,35.30210067,128.7410635,CWB379000951,신세계백화점,16.787036633631033
CWB379002079,기영아파트,35.30170109,128.7463525,CWB379000951,신세계백화점,17.167345550959052
CWB379002080,용전마을,35.30109321,128.7501323,CWB379000951,신세계백화점,17.423534185697385
CWB379002084,진영한방병원,35.3000526,128.7540295,CWB379000951,신세계백화점,17.667646477619357
CWB379002085,기영아파트,35.30182864,128.7463255,CWB379000951,신세계백화점,17.172844335632885
CWB379002086,제일고등학교,35.3022112,128.7412481,CWB379000951,신세계백화점,16.80780918498816
CWB379002087,진영시외주차장,35.30272684,128.7360659,CWB379000951,신세계백화점,16.448245050654965
CWB379002088,진영농협(진영전통시장),35.30299519,128.7333679,CWB379000951,신세계백화점,16.263390169207202
CWB379002089,중구,35.3033606,128.72885706,CWB379000951,신세계백화점,15.952688102386816
CWB379002090,삼성아파트,35.30390025,128.7234197,CWB379000951,신세계백화점,15.59111326004117
CWB379002091,부곡,35.30462431,128.7187845,CWB379000951,신세계백화점,15.30715384999351
CWB379002092,거성아파트,35.30485908,128.7144713,CWB379000951,신세계백화점,15.018147881880784
CWB379002093,좌곤,35.29680505,128.7072973,CWB379000951,신세계백화점,13.949125536317773
CWB379002094,좌곤육교,35.29260144,128.7076711,CWB379000951,신세계백화점,13.692294448434504
CWB379002096,신용삼거리,35.29667903,128.7607373,CWB379000951,신세계백화점,18.0134262268612
CWB379002097,봉곡상가,35.24759944,128.6704472,CWB379000951,신세계백화점,8.234525082535422
CWB379002173,유등,35.34506786,128.7456067,CWB379000951,신세계백화점,20.106738722410064
CWB379002174,유등,35.34495861,128.7455334,CWB379000951,신세계백화점,20.093514853166567
CWB379002189,월계마을회관,35.34789795,128.6392429,CWB379000951,신세계백화점,15.085166362946426
CWB379002191,마산리경로당,35.34230121,128.6215989,CWB379000951,신세계백화점,14.053175254933448
CWB379002192,마산리경로당,35.34093702,128.62285573,CWB379000951,신세계백화점,13.931962551937506
CWB379002200,삼우정밀,35.20753899,128.6444745,CWB379001031,산호동,5.333624084215916
CWB379002201,대원기전,35.20887801,128.6417999,CWB379001031,산호동,5.071933746593841
CWB379002204,대동정밀,35.21171143,128.6437632,CWB379001031,산호동,5.220358434764003
CWB379002205,윤화스너,35.21128043,128.6470042,CWB379001031,산호동,5.51802961607494
CWB379002206,대영정공,35.20642049,128.6526414,CWB379001031,산호동,6.087680902504534
CWB379002208,삼현정밀,35.20978182,128.6516205,CWB379001031,산호동,5.950368364410928
CWB379002210,미래기전,35.20777474,128.6560212,CWB379001031,산호동,6.372461934443638
CWB379002211,LG산전,35.20226372,128.67105476,CWB379001031,산호동,7.817802999088144
CWB379002222,경남스틸,35.20682507,128.6551298,CWB379001031,산호동,6.3055167397975325
CWB379002227,화천기전,35.20755076,128.6403547,CWB379001031,산호동,4.962612370307535
CWB379002249,삼문마을,35.1923424,128.8103422,CWB379001031,산호동,20.534026980609404
CWB379002250,삼문마을,35.19243106,128.8102605,CWB379001031,산호동,20.525444512228155
CWB379002258,오곡,35.37522164,128.5787941,CWB379000951,신세계백화점,17.3667981296037
CWB379002259,오곡,35.37514561,128.5786577,CWB379000951,신세계백화점,17.358910388884063
CWB379002263,완암사거리,35.21083254,128.65923088,CWB379001031,산호동,6.632476211222352
CWB379002264,완암사거리,35.21097572,128.65897574,CWB379000951,신세계백화점,6.6078340495851435
CWB379002265,연덕로,35.21858555,128.66577475,CWB379000951,신세계백화점,7.168386424680311
CWB379002266,연덕로,35.2187661,128.665589,CWB379000951,신세계백화점,7.1514005126610405
CWB379002272,남산고등학교,35.20267443,128.7011222,CWB379001031,산호동,10.518988831458783
CWB379002280,불모산,35.19074116,128.7249022,CWB379001031,산호동,12.877728045131953
CWB379002283,쌍용예가,35.19534193,128.8144022,CWB379001031,산호동,20.86405479921812
CWB379002284,무계교,35.19726743,128.8164572,CWB379001031,산호동,21.029361530459184
CWB379002285,대동2단지,35.20462297,128.8064105,CWB379000951,신세계백화점,20.040597065774694
CWB379002287,우영프라자,35.24168206,128.6878946,CWB379000951,신세계백화점,9.523961904190305
CWB379002296,삼정자중학교,35.20227347,128.7129596,CWB379001031,산호동,11.594564367469266
CWB379002297,경남테크노파크,35.254398,128.6067947,CWB379000951,신세계백화점,4.332261128247485
CWB379002299,명서로입구,35.24593238,128.6466131,CWB379000951,신세계백화점,6.198238531920688
CWB379002305,한림푸르지오,35.2017211,128.7083035,CWB379001031,산호동,11.181290224731026
CWB379002306,한림푸르지오,35.2017233,128.7081493,CWB379001031,산호동,11.167329636590209
CWB379002315,중앙정밀,35.24983054,128.6188869,CWB379000951,신세계백화점,4.494205505241932
CWB379002316,삼광3공장,35.2485124,128.6211646,CWB379000951,신세계백화점,4.5231985104111185
CWB379002317,삼광기계,35.24744869,128.6230116,CWB379000951,신세계백화점,4.5573659139049925
CWB379002318,삼광정밀,35.24626554,128.6251025,CWB379000951,신세계백화점,4.608353255397662
CWB379002319,신진기업,35.24505495,128.6272299,CWB379000951,신세계백화점,4.670959845483403
CWB379002320,코리아펀치,35.24411822,128.6279649,CWB379000951,신세계백화점,4.660346242910065
CWB379002321,에스아이텍,35.24544942,128.6254619,CWB379000951,신세계백화점,4.574103055417335
CWB379002322,SCC㈜,35.24687882,128.6229509,CWB379000951,신세계백화점,4.509593772894992
CWB379002323,삼현철강,35.24810539,128.6208018,CWB379000951,신세계백화점,4.467688561612847
CWB379002324,창일기계,35.24943044,128.6184502,CWB379000951,신세계백화점,4.434633821378989
CWB379002335,KPE,35.24676579,128.61504976,CWB379000951,신세계백화점,4.0092808475326684
CWB379002336,코리아전자,35.24424676,128.61564782,CWB379000951,신세계백화점,3.8344102681284946
CWB379002337,대호테크,35.24244,128.618778,CWB379000951,신세계백화점,3.8960189253717967
CWB379002338,미래산업,35.24096959,128.62141612,CWB379000951,신세계백화점,3.9746017891687253
CWB379002339,SG서보,35.23984739,128.62615141,CWB379000951,신세계백화점,4.25275810862885
CWB379002340,칠성산업,35.23828876,128.62884874,CWB379000951,신세계백화점,4.372616968994747
CWB379002341,화신케미칼,35.23765932,128.63225514,CWB379000951,신세계백화점,4.613079774893743
CWB379002344,인화정공,35.23862084,128.63064179,CWB379000951,신세계백화점,4.53310382202244
CWB379002345,부국정공,35.24019586,128.62793668,CWB379000951,신세계백화점,4.41033545300325
CWB379002346,동민정공,35.24130811,128.62595569,CWB379000951,신세계백화점,4.328973765178519
CWB379002347,팔룡119안전센터,35.24308101,128.62285056,CWB379000951,신세계백화점,4.22319434039487
CWB379002349,신흥글로벌,35.24425046,128.62079414,CWB379000951,신세계백화점,4.167012573240456
CWB379002351,동우기계공업,35.24636628,128.61712343,CWB379000951,신세계백화점,4.0987653125206585
CWB379002355,호계농협,35.25995544,128.5226522,CWB379000951,신세계백화점,7.427698231842029
CWB379002356,진동환승센터,35.11513288,128.48503898,CWB379001418,"경남대,서중학교",9.761881927450382
CWB379002359,창원칸타빌오션뷰,35.2108654,128.58567477,CWB379001107,자유무역지역정문,0.2316341198513807
CWB379002361,제3부두,35.21097795,128.5911009,CWB379001031,산호동,0.5796734054711234
CWB379002364,자유무역관리원삼거리,35.21103735,128.5945248,CWB379001031,산호동,0.82836200891165
CWB379002367,한전봉암변전소,35.2131259,128.6002461,CWB379001031,산호동,1.2581104334091446
CWB379002369,봉암우체국,35.21524843,128.6001842,CWB379001031,산호동,1.2431540279036806
CWB379002370,벽산블루밍,35.27699312,128.5209452,CWB379000951,신세계백화점,8.821773051945337
CWB379002371,벽산블루밍종점,35.27739731,128.51836456,CWB379000951,신세계백화점,9.01594144531302
CWB379002372,㈜동방,35.21766236,128.6001026,CWB379000951,신세계백화점,1.195196091469962
CWB379002374,호곡,35.27796006,128.51553132,CWB379000951,신세계백화점,9.24090819336572
CWB379002375,협성아파트,35.25756493,128.60039524,CWB379000951,신세계백화점,4.461911894963927
CWB379002376,호곡,35.2778334,128.51557017,CWB379000951,신세계백화점,9.22844939674223
CWB379002377,벽산블루밍종점,35.27726711,128.51832641,CWB379000951,신세계백화점,9.00795482478485
CWB379002378,경상고등학교,35.25968044,128.5982512,CWB379000951,신세계백화점,4.6415385646691405
CWB379002382,용잠3구,35.27813695,128.6845954,CWB379000951,신세계백화점,11.049450241001214
CWB379002383,창원공고.홈플러스,35.2344804,128.64488922,CWB379000951,신세계백화점,5.543230895426042
CWB379002384,안민터널,35.1596246,128.6980632,CWB379001107,자유무역지역정문,11.845078600127536
CWB379002386,벽산블루밍,35.27692193,128.52002389,CWB379000951,신세계백화점,8.873471756748
CWB379002387,자이아파트,35.27605989,128.52282932,CWB379000951,신세계백화점,8.629233523844752
CWB379002388,자이아파트정문,35.27361444,128.5262992,CWB379000951,신세계백화점,8.215813956891683
CWB379002389,자이아파트입구,35.27126959,128.52590753,CWB379000951,신세계백화점,8.050002013028179
CWB379002390,하은교회,35.26879753,128.5300568,CWB379000951,신세계백화점,7.591126888060955
CWB379002391,한주아파트,35.24820274,128.5203213,CWB379001246,경남데파트,6.7471615076953215
CWB379002392,한주아파트입구,35.24866654,128.5203514,CWB379001246,경남데파트,6.785298458593088
CWB379002393,내서여고,35.23689143,128.5044232,CWB379001246,경남데파트,6.963701532981131
CWB379002394,우리누리청소년문화센터,35.24006492,128.5893764,CWB379000951,신세계백화점,2.3609736205734233
CWB379002395,우리누리청소년문화센터,35.24046937,128.589884,CWB379000951,신세계백화점,2.410170083534823
CWB379002397,한주아파트,35.24839968,128.5195773,CWB379001246,경남데파트,6.807130388640251
CWB379002398,두릉마을종점,35.17719573,128.5354089,CWB379001418,"경남대,서중학교",2.094357529925147
CWB379002399,새몰마을,35.17728883,128.5403775,CWB379001418,"경남대,서중학교",1.6439414233114344
CWB379002400,예곡마을,35.17018909,128.5457787,CWB379001418,"경남대,서중학교",1.5239615427960775
CWB379002401,율곡마을,35.16792395,128.5539404,CWB379001418,"경남대,서중학교",1.3265770904118006
CWB379002402,문화방송,35.22483067,128.5805716,CWB379000951,신세계백화점,0.8866674618754448
CWB379002409,성산구청,35.19852031,128.7035615,CWB379001031,산호동,10.806354393622454
CWB379002410,성산구청,35.19887318,128.7036404,CWB379001031,산호동,10.807012535375302
CWB379002411,소계갓등1길,35.25825416,128.599756,CWB379000951,신세계백화점,4.52032964415173
CWB379002412,한보아파트,35.25900969,128.5971766,CWB379000951,신세계백화점,4.548132388452674
CWB379002415,구암한우아파트,35.25771784,128.5959526,CWB379000951,신세계백화점,4.385907848362092
CWB379002416,경남아파트,35.25683837,128.5967508,CWB379000951,신세계백화점,4.304329604472924
CWB379002418,소계시장,35.25690219,128.59956915,CWB379000951,신세계백화점,4.37099056405121
CWB379002421,코오롱아파트,35.26556744,128.5258102,CWB379000951,신세계백화점,7.612184662655657
CWB379002422,속천종점,35.14445789,128.66966358,CWB379001114,자유무역지역정문,10.688273045789392
CWB379002423,속천종점,35.14432143,128.6701112,CWB379001114,자유무역지역정문,10.72862181815536
CWB379002425,해군아파트,35.14565069,128.6660237,CWB379001114,자유무역지역정문,10.35481519662193
CWB379002426,해군아파트,35.14542973,128.6662255,CWB379001114,자유무역지역정문,10.385003491814881
CWB379002427,진해남산초등학교,35.14593598,128.6635243,CWB379001114,자유무역지역정문,10.167731786163477
CWB379002428,진해남산초등학교,35.14564605,128.6640083,CWB379001114,자유무역지역정문,10.22183846615025
CWB379002430,중원로터리,35.14957243,128.6583068,CWB379001114,자유무역지역정문,9.545283166599095
CWB379002431,중원로터리,35.14938644,128.65892596,CWB379001114,자유무역지역정문,9.600209852798049
CWB379002433,공설운동장,35.14997641,128.6562413,CWB379001114,자유무역지역정문,9.379387705966838
CWB379002434,공설운동장,35.14981468,128.6560014,CWB379001114,자유무역지역정문,9.376507811338072
CWB379002435,중앙동민원센터,35.15206943,128.6562012,CWB379001114,자유무역지역정문,9.214868413628803
CWB379002436,중앙동민원센터,35.15185034,128.6559341,CWB379001114,자유무역지역정문,9.214118389671711
CWB379002438,미고문단앞,35.15474643,128.6561422,CWB379001114,자유무역지역정문,9.008278894387079
CWB379002439,미고문단앞,35.15521043,128.6558392,CWB379001114,자유무역지역정문,8.953206770254361
CWB379002441,진해여고후문,35.15686214,128.6576632,CWB379001114,자유무역지역정문,8.956592256973208
CWB379002443,진해여고후문,35.15724943,128.6579223,CWB379001114,자유무역지역정문,8.946654470335469
CWB379002448,중앙시장,35.15197187,128.666584,CWB379001114,자유무역지역정문,9.92772652963127
CWB379002450,덕산시장,35.14652261,128.7028592,CWB379001114,자유무역지역정문,12.957085533554064
CWB379002451,덕산시장,35.14666659,128.7027368,CWB379001114,자유무역지역정문,12.939077751874997
CWB379002453,자은교,35.14581243,128.7048052,CWB379001114,자유무역지역정문,13.149008760928897
CWB379002454,자은교,35.14570105,128.7049406,CWB379001114,자유무역지역정문,13.16605914983443
CWB379002455,덕산초등학교,35.14438215,128.7048958,CWB379001114,자유무역지역정문,13.241866256067432
CWB379002456,덕산초등학교,35.14447443,128.7050462,CWB379001114,자유무역지역정문,13.247782450674023
CWB379002457,동진여중,35.14319743,128.7051642,CWB379001114,자유무역지역정문,13.334427360893653
CWB379002458,동진여중,35.14317048,128.7049859,CWB379001114,자유무역지역정문,13.322522903613955
CWB379002459,풍호농협,35.1401715,128.7053501,CWB379001114,자유무역지역정문,13.53644889204061
CWB379002460,풍호농협,35.14011589,128.7051776,CWB379001114,자유무역지역정문,13.527019620782381
CWB379002462,협성DS이아이존빌A,35.1399732,128.70484509,CWB379001114,자유무역지역정문,13.511132517130791
CWB379002463,우성아파트후문,35.13970694,128.7049796,CWB379001114,자유무역지역정문,13.538075908527189
CWB379002464,우성아파트앞,35.13979934,128.7020881,CWB379001114,자유무역지역정문,13.316716231802918
CWB379002466,풍호동사거리,35.13548314,128.7083817,CWB379001114,자유무역지역정문,14.062059590429055
CWB379002468,진해구청,35.13520143,128.7103612,CWB379001114,자유무역지역정문,14.227050028841889
CWB379002469,진해구청,35.13532748,128.7102747,CWB379001114,자유무역지역정문,14.212520720453023
CWB379002470,시영아파트,35.13654843,128.7111582,CWB379001114,자유무역지역정문,14.200633627139359
CWB379002471,시영아파트,35.13649528,128.7110205,CWB379001114,자유무역지역정문,14.193683672160097
CWB379002473,장천종점,35.12937119,128.7039474,CWB379001114,자유무역지역정문,14.151688353840292
CWB379002474,장천초교입구,35.12949416,128.7036671,CWB379001114,자유무역지역정문,14.12323178379204
CWB379002475,아랫장천,35.12778104,128.7006527,CWB379001114,자유무역지역정문,14.032528310272196
CWB379002476,아랫장천,35.12750327,128.7005296,CWB379001114,자유무역지역정문,14.043903491423752
CWB379002477,행암입구,35.11917321,128.70049025,CWB379001418,"경남대,서중학교",14.583552575365092
CWB379002478,행암입구,35.11861179,128.70035792,CWB379001418,"경남대,서중학교",14.601521949157553
CWB379002479,행암동,35.11629237,128.7011183,CWB379001418,"경남대,서중학교",14.7832769672696
CWB379002480,행암동종점,35.11626932,128.70094814,CWB379001418,"경남대,서중학교",14.770829369772322
CWB379002481,예비군관리대,35.11379951,128.7000576,CWB379001418,"경남대,서중학교",14.832039320628297
CWB379002482,예비군관리대,35.11367179,128.7000264,CWB379001418,"경남대,서중학교",14.836526633991005
CWB379002484,합계마을,35.10936391,128.7035749,CWB379001418,"경남대,서중학교",15.35555658261219
