station_id,lat,lon,headway_mean_s,BPH,youth_share_stop,n_emd_overlap,buffer_area_m2
CWB379001599,35.14465643,128.6606162,,,,1.0,501847.75848737237
CWB379001600,35.14557214,128.5835752,,,,1.0,475530.441062556
CWB379001601,35.14550401,128.5837259,,,,1.0,473910.8403849118
CWB379001602,35.14585956,128.5111238,,,,1.0,501847.75848737237
CWB379001603,35.14655866,128.5108784,,,,1.0,501847.75848737237
CWB379001604,35.14276243,128.7074702,,,,3.0,501847.758487373
CWB379001605,35.14570978,128.45068778,,,,1.0,501847.75848737237
CWB379001606,35.1456293,128.45063424,,,,1.0,501847.75848737237
CWB379001607,35.14644582,128.3701934,,,,1.0,501847.75848737237
CWB379001608,35.14654418,128.3703447,,,,1.0,501847.75848737237
CWB379001609,35.14340782,128.580972,,,,1.0,501847.75848737237
CWB379001610,35.14335524,128.5810818,,,,1.0,501847.75848737237
CWB379001612,35.14051058,128.7075129,,,,2.0,501847.75848737184
CWB379001613,35.14021743,128.7012582,,,,2.0,501847.7584873724
CWB379001614,35.14270631,128.5073517,,,,1.0,501847.75848737237
CWB379001615,35.14299729,128.4827767,,,,1.0,501847.75848737237
CWB379001616,35.14258697,128.4834386,,,,1.0,501847.75848737237
CWB379001617,35.14162511,128.5076239,,,,1.0,501847.75848737237
CWB379001618,35.14128468,128.5783748,,,,1.0,501614.2447829821
CWB379001619,35.141258,128.5780181,,,,1.0,501847.75848737237
CWB379001620,35.13951342,128.7073377,,,,2.0,501847.7584873722
CWB379001621,35.13910543,128.7016712,,,,2.0,501847.75848737184
CWB379001622,35.1403061,128.5758729,,,,1.0,494650.50715364434
CWB379001623,35.14019675,128.5759228,,,,1.0,490569.35507082293
CWB379001624,35.14124442,128.5603717,,,,1.0,501847.75848737237
CWB379001625,35.14060666,128.56053776,,,,1.0,501847.75848737237
CWB379001626,35.13738135,128.7078281,,,,2.0,501847.75848737353
CWB379001627,35.14020551,128.4796035,,,,1.0,501847.75848737237
CWB379001628,35.1400939,128.4797129,,,,1.0,501847.75848737237
CWB379001629,35.14163285,128.3723671,,,,1.0,501847.75848737237
CWB379001630,35.14160386,128.3725061,,,,1.0,501847.75848737237
CWB379001631,35.13661328,128.7022408,,,,2.0,501847.75848737283
CWB379001632,35.13628691,128.7083512,,,,1.0,501847.75848737237
CWB379001633,35.13638357,128.7020861,,,,2.0,501847.7584873721
CWB379001634,35.13881824,128.458414,,,,1.0,501847.75848737237
CWB379001635,35.13935775,128.4579281,,,,1.0,501847.75848737237
CWB379001639,35.13503892,128.7064141,,,,1.0,501847.75848737237
CWB379001641,35.13485774,128.7064338,,,,1.0,501847.75848737237
CWB379001642,35.13739676,128.4845078,,,,1.0,501847.75848737237
CWB379001643,35.13750933,128.4847541,,,,1.0,501847.75848737237
CWB379001644,35.13820038,128.38243148,,,,1.0,501847.75848737237
CWB379001645,35.13812629,128.38240829,,,,1.0,501847.75848737237
CWB379001646,35.13715781,128.4601173,,,,1.0,501847.75848737237
CWB379001647,35.13699631,128.4601571,,,,1.0,501847.75848737237
CWB379001648,35.13706037,128.39108522,,,,1.0,501847.75848737237
CWB379001651,35.1346401,128.5670505,,,,2.0,501847.7584873724
CWB379001653,35.13687726,128.3743426,,,,1.0,501847.75848737237
CWB379001654,35.13678076,128.3742915,,,,1.0,501847.75848737237
CWB379001655,35.13434907,128.5673571,,,,2.0,501847.7584873724
CWB379001657,35.13585921,128.4625181,,,,1.0,501847.75848737237
CWB379001658,35.13560053,128.46299917,,,,1.0,501847.75848737237
CWB379001659,35.13150475,128.70366474,,,,1.0,501847.75848737237
CWB379001660,35.13464807,128.4849421,,,,1.0,501847.75848737237
CWB379001661,35.13049012,128.70371765,,,,1.0,501847.75848737237
CWB379001662,35.13436415,128.47669361,,,,1.0,501847.75848737237
CWB379001663,35.13495456,128.4775102,,,,1.0,501847.75848737237
CWB379001664,35.13375965,128.4850727,,,,1.0,501847.75848737237
CWB379001665,35.13270643,128.5661952,,,,2.0,501847.75848737295
CWB379001667,35.13264282,128.56640043,,,,2.0,501847.7584873723
CWB379001668,35.13180767,128.563583,,,,2.0,501847.758487373
CWB379001669,35.13166242,128.563937,,,,2.0,501847.7584873722
CWB379001670,35.1328379,128.376152,,,,1.0,501847.75848737237
CWB379001671,35.13267389,128.3760455,,,,1.0,501847.75848737237
CWB379001672,35.13011443,128.5572882,,,,2.0,501847.75848737254
CWB379001673,35.13006379,128.55759946,,,,2.0,501847.7584873731
CWB379001674,35.13063451,128.3768551,,,,1.0,501847.75848737237
CWB379001675,35.13056699,128.3767488,,,,1.0,501847.75848737237
CWB379001677,35.13026844,128.4461776,,,,1.0,501847.75848737237
CWB379001679,35.13027021,128.3757348,,,,1.0,501847.75848737237
CWB379001680,35.12875331,128.5001124,,,,1.0,501847.75848737237
CWB379001682,35.13026818,128.3750577,,,,1.0,501847.75848737237
CWB379001684,35.1286784,128.4666163,,,,1.0,501847.75848737237
CWB379001685,35.1286809,128.4667207,,,,1.0,501847.75848737237
CWB379001686,35.1257633,128.4866097,,,,2.0,501847.7584873729
CWB379001687,35.12601202,128.4863281,,,,2.0,501847.758487373
CWB379001688,35.1254442,128.5770311,,,,1.0,501847.75848737237
CWB379001689,35.12538367,128.5772458,,,,1.0,501847.75848737237
CWB379001690,35.12739925,128.3822365,,,,1.0,501847.75848737237
CWB379001691,35.12714415,128.3826634,,,,1.0,501847.75848737237
CWB379001693,35.12620894,128.43856828,,,,2.0,501847.75848737266
CWB379001695,35.12357286,128.4876384,,,,2.0,501847.7584873728
CWB379001697,35.12370013,128.4873184,,,,2.0,501847.7584873728
CWB379001698,35.12483972,128.4472663,,,,2.0,501847.7584873724
CWB379001699,35.12430076,128.3858251,,,,1.0,501847.75848737237
CWB379001701,35.12405534,128.385887,,,,1.0,501847.75848737237
CWB379001702,35.12140958,128.5797677,,,,1.0,501847.75848737237
CWB379001703,35.12121792,128.5797048,,,,1.0,501847.75848737237
CWB379001704,35.12129739,128.53620169,,,,2.0,488538.2576436501
CWB379001705,35.12120388,128.5365957,,,,2.0,485157.7595387692
CWB379001708,35.12297045,128.3743694,,,,1.0,501847.75848737237
CWB379001709,35.12318594,128.3744745,,,,1.0,501847.75848737237
CWB379001710,35.11956662,128.5803154,,,,1.0,501847.75848737237
CWB379001711,35.11960155,128.5801857,,,,1.0,501847.75848737237
CWB379001712,35.12026918,128.4946137,,,,1.0,501847.75848737237
CWB379001716,35.12113884,128.3779901,,,,1.0,501847.75848737237
CWB379001717,35.12108891,128.3782098,,,,1.0,501847.75848737237
CWB379001718,35.11937637,128.4935771,,,,1.0,501847.75848737237
CWB379001720,35.11838219,128.5403527,,,,1.0,431244.05375484296
CWB379001722,35.11836148,128.5407961,,,,1.0,443969.9880051446
CWB379001723,35.11924271,128.4515106,,,,2.0,501847.7584873732
CWB379001724,35.11917668,128.4514583,,,,2.0,501847.7584873729
CWB379001725,35.11798143,128.5453282,,,,1.0,501847.75848737237
CWB379001726,35.11780732,128.5453375,,,,1.0,501847.75848737237
CWB379001730,35.11798709,128.4719009,,,,2.0,501847.7584873718
CWB379001731,35.1179491,128.4718149,,,,2.0,501847.7584873722
CWB379001732,35.11650861,128.57938804,,,,1.0,501847.75848737237
CWB379001733,35.11655085,128.5803466,,,,1.0,501847.75848737237
CWB379001734,35.11691823,128.5321721,,,,2.0,453466.48977954907
CWB379001735,35.11691701,128.53230785,,,,2.0,447745.257520684
CWB379001736,35.11869741,128.3910998,,,,1.0,501847.75848737237
CWB379001737,35.11628907,128.5803515,,,,1.0,501847.75848737237
CWB379001738,35.11838791,128.3911934,,,,1.0,501847.75848737237
CWB379001739,35.1166836,128.4889768,,,,1.0,501847.75848737237
CWB379001740,35.11554241,128.5781003,,,,1.0,501847.75848737237
CWB379001742,35.11656188,128.4556739,,,,2.0,501847.7584873731
CWB379001743,35.11693885,128.4548728,,,,2.0,501847.7584873728
CWB379001745,35.11484872,128.5849748,,,,1.0,501847.75848737237
CWB379001746,35.11472985,128.5849301,,,,1.0,501847.75848737237
CWB379001749,35.11598359,128.4642952,,,,1.0,501847.75848737237
CWB379001750,35.11585817,128.4643579,,,,1.0,501847.75848737237
CWB379001751,35.11779733,128.49136149,,,,1.0,501847.75848737237
CWB379001752,35.11541764,128.473522,,,,2.0,501847.7584873724
CWB379001753,35.11432001,128.5632214,,,,1.0,501847.75848737237
CWB379001754,35.1142579,128.5633505,,,,1.0,501847.75848737237
CWB379001756,35.11521496,128.4738996,,,,2.0,501847.7584873723
CWB379001758,35.11567792,128.4875238,,,,1.0,501847.75848737237
CWB379001759,35.11487073,128.4690057,,,,2.0,501847.75848737307
CWB379001761,35.11477101,128.4692769,,,,2.0,501847.7584873733
CWB379001762,35.11456949,128.4789616,,,,2.0,501847.75848737307
CWB379001764,35.11448331,128.4787075,,,,2.0,501847.75848737237
CWB379001766,35.11452408,128.4597709,,,,1.0,501847.75848737237
CWB379001767,35.11485593,128.4588621,,,,1.0,501847.75848737237
CWB379001768,35.11267265,128.5714495,,,,1.0,501847.75848737237
CWB379001769,35.11406767,128.4619778,,,,2.0,501847.758487372
CWB379001770,35.11395486,128.4617675,,,,2.0,501847.7584873716
CWB379001771,35.11256183,128.57153558,,,,1.0,501847.75848737237
CWB379001772,35.11211203,128.5885855,,,,1.0,501847.75848737237
CWB379001774,35.11227336,128.58830545,,,,1.0,501847.75848737237
CWB379001775,35.1130056,128.4631827,,,,2.0,501847.75848737336
CWB379001776,35.11295957,128.4635369,,,,2.0,501847.758487373
CWB379001778,35.11120603,128.5226431,,,,1.0,501847.75848737237
CWB379001779,35.11109781,128.5226751,,,,1.0,501847.75848737237
CWB379001780,35.11117443,128.4893342,,,,1.0,501847.75848737237
CWB379001781,35.11111594,128.4892249,,,,1.0,501847.75848737237
CWB379001782,35.11083539,128.4787287,,,,1.0,501847.75848737237
CWB379001783,35.11054067,128.47879,,,,1.0,501847.75848737237
CWB379001784,35.11102172,128.4601151,,,,2.0,501847.75848737336
CWB379001785,35.11062558,128.4587781,,,,2.0,501847.75848737196
CWB379001786,35.10965012,128.5184601,,,,1.0,501847.75848737237
CWB379001787,35.10958436,128.5185866,,,,1.0,501847.75848737237
CWB379001788,35.10844998,128.54789037,,,,1.0,395139.50934090826
CWB379001789,35.10812296,128.5483636,,,,1.0,410297.86047751276
CWB379001790,35.10930361,128.4150057,,,,1.0,501847.75848737237
CWB379001791,35.10961144,128.4176696,,,,1.0,501847.75848737237
CWB379001792,35.10956628,128.4154358,,,,1.0,501847.75848737237
CWB379001793,35.10948812,128.4176679,,,,1.0,501847.75848737237
CWB379001795,35.10947326,128.4145013,,,,1.0,501847.75848737237
CWB379001796,35.10944143,128.414869,,,,1.0,501847.75848737237
CWB379001797,35.10894804,128.4537527,,,,2.0,500891.0861516665
CWB379001798,35.10792202,128.4477264,,,,1.0,501846.7168420774
CWB379001799,35.10780081,128.426484,,,,1.0,501847.75848737237
CWB379001800,35.1076017,128.4271774,,,,1.0,501847.75848737237
CWB379001801,35.106937,128.478477,,,,1.0,501847.75848737237
CWB379001802,35.10714596,128.4785654,,,,1.0,501847.75848737237
CWB379001803,35.10718092,128.4487708,,,,1.0,486541.3234446721
CWB379001804,35.10706643,128.4507522,,,,1.0,455278.71637105354
CWB379001806,35.10605174,128.5119297,,,,1.0,501847.75848737237
CWB379001807,35.1059641,128.5119741,,,,1.0,501847.75848737237
CWB379001808,35.10644133,128.4405718,,,,1.0,501847.75848737237
CWB379001809,35.10653624,128.4403592,,,,1.0,501847.75848737237
CWB379001811,35.10606255,128.435441,,,,1.0,501847.75848737237
CWB379001812,35.10592609,128.4348966,,,,1.0,501847.75848737237
CWB379001813,35.10474243,128.4982582,,,,1.0,406637.1813557591
CWB379001814,35.104638,128.4982195,,,,1.0,399140.1120249787
CWB379001815,35.1046895,128.4168993,,,,1.0,501847.75848737237
CWB379001816,35.1034917,128.50705487,,,,1.0,501847.75848737237
CWB379001817,35.10338256,128.5070512,,,,1.0,501847.75848737237
CWB379001818,35.10421009,128.4171195,,,,1.0,501847.75848737237
CWB379001819,35.10127263,128.5907562,,,,1.0,501847.75848737237
CWB379001820,35.10256838,128.4795362,,,,1.0,466556.8288950637
CWB379001821,35.10255959,128.4794468,,,,1.0,466341.0750590486
CWB379001822,35.10133977,128.59064847,,,,1.0,501847.75848737237
CWB379001827,35.10263124,128.4185451,,,,1.0,501847.75848737237
CWB379001828,35.10250227,128.4184674,,,,1.0,501847.75848737237
CWB379001830,35.10204182,128.4161441,,,,1.0,501847.75848737237
CWB379001831,35.10192986,128.4165166,,,,1.0,501847.75848737237
CWB379001832,35.10197721,128.4100194,,,,1.0,501847.75848737237
CWB379001833,35.10186771,128.410219,,,,1.0,501847.75848737237
CWB379001834,35.10164805,128.4261681,,,,1.0,501847.75848737237
CWB379001835,35.10155543,128.4261012,,,,1.0,501847.75848737237
CWB379001836,35.10063652,128.4792693,,,,1.0,380452.90767955093
CWB379001838,35.10070069,128.4791641,,,,1.0,387127.6181826725
CWB379001839,35.10011495,128.4680241,,,,2.0,374927.59749877977
CWB379001840,35.10012325,128.4682859,,,,2.0,387314.62464539846
CWB379001841,35.09911806,128.4752122,,,,1.0,366381.1734249093
CWB379001842,35.09914843,128.4755002,,,,1.0,359544.93997909426
CWB379001843,35.09684382,128.5830009,,,,1.0,501847.75848737237
CWB379001844,35.09673743,128.5830707,,,,1.0,501847.75848737237
CWB379001845,35.09702581,128.5508001,,,,1.0,447594.09325650067
CWB379001846,35.09664878,128.5509552,,,,1.0,429879.7830839993
CWB379001847,35.09833295,128.4313674,,,,1.0,501847.75848737237
CWB379001848,35.09805566,128.4311907,,,,1.0,501847.75848737237
CWB379001849,35.09791415,128.4054212,,,,1.0,501847.75848737237
CWB379001850,35.09777767,128.4054268,,,,1.0,501847.75848737237
CWB379001852,35.09754899,128.4388915,,,,1.0,501847.75848737237
CWB379001853,35.09746805,128.4388518,,,,1.0,501847.75848737237
CWB379001854,35.09558545,128.5832223,,,,1.0,501847.75848737237
CWB379001856,35.09575715,128.5569975,,,,1.0,424286.95023374725
CWB379001859,35.09593971,128.4463562,,,,1.0,425774.2516807924
CWB379001860,35.09585851,128.4461655,,,,1.0,436098.9794110508
CWB379001861,35.09370694,128.5666733,,,,1.0,396737.31782803114
CWB379001862,35.09358509,128.5666603,,,,1.0,387084.26525668905
CWB379001863,35.09321769,128.6115721,,,,1.0,498760.28881335893
CWB379001864,35.09299413,128.6116323,,,,1.0,497821.3624758342
CWB379001865,35.0948054,128.45017,,,,1.0,274328.7280737728
CWB379001866,35.09469647,128.4502549,,,,1.0,276443.234629444
CWB379001867,35.09273008,128.5712586,,,,1.0,366938.2283772518
CWB379001869,35.09262872,128.57116119,,,,1.0,357705.6937845521
CWB379001870,35.09464524,128.3989629,,,,1.0,501847.75848737237
CWB379001871,35.09143857,128.583426,,,,1.0,486475.31627817004
CWB379001872,35.0914528,128.5835896,,,,1.0,489338.3062420635
CWB379001874,35.09130334,128.5756654,,,,1.0,327750.37867179466
CWB379001875,35.09118289,128.5756303,,,,1.0,317859.7637169935
CWB379001876,35.08907328,128.5836995,,,,1.0,473670.62349758827
CWB379001877,35.08903487,128.5835417,,,,1.0,470494.4494362502
CWB379001878,35.09004035,128.46036,,,,1.0,209502.15857096165
CWB379001879,35.08971188,128.4603637,,,,1.0,232386.58697231289
CWB379001880,35.08753954,128.5852798,,,,1.0,501847.75848737237
CWB379001881,35.08727559,128.5853381,,,,1.0,501847.75848737237
CWB379001883,35.08666037,128.5848931,,,,1.0,501847.75848737237
CWB379001884,35.08656726,128.5847775,,,,1.0,501847.75848737237
CWB379001885,35.08719568,128.4637094,,,,1.0,251683.84483139927
CWB379001886,35.08704374,128.4638131,,,,1.0,257312.6624643875
CWB379001887,35.08458734,128.5916917,,,,1.0,501847.75848737237
CWB379001888,35.08452743,128.5915552,,,,1.0,501847.75848737237
CWB379001889,35.08385968,128.571111,,,,1.0,366687.94404354104
CWB379001890,35.08375014,128.5715288,,,,1.0,390404.1050266525
CWB379001891,35.08247841,128.5699702,,,,1.0,414236.6011577519
CWB379001892,35.08236796,128.5700245,,,,1.0,421413.3444047136
CWB379001893,35.08155178,128.6027838,,,,1.0,501847.75848737237
CWB379001894,35.08139368,128.6028852,,,,1.0,501847.75848737237
CWB379001895,35.08062292,128.5661464,,,,1.0,479762.3648648194
CWB379001896,35.08055827,128.5662643,,,,1.0,481045.4555778993
CWB379001897,35.0770772,128.4640974,,,,1.0,336545.5529755099
CWB379001898,35.07717281,128.4639756,,,,1.0,346292.69567158865
CWB379001899,35.07534349,128.5645901,,,,1.0,457626.80571329535
CWB379001900,35.07515097,128.5648854,,,,1.0,464023.36787603237
CWB379001901,35.07375497,128.6262943,,,,1.0,345104.36200370087
CWB379001902,35.07366203,128.626204,,,,1.0,354547.44491455867
CWB379001903,35.07265201,128.62083319,,,,1.0,383147.2550182905
CWB379001904,35.07262348,128.62094499,,,,1.0,388542.7931604903
CWB379001906,35.07440628,128.4519604,,,,1.0,349232.29367324605
CWB379001907,35.0742717,128.4518856,,,,1.0,339383.580104752
CWB379001908,35.07163391,128.6298229,,,,1.0,415207.72319915774
CWB379001909,35.07153565,128.6297633,,,,1.0,422353.0574912152
CWB379001910,35.07160761,128.5980543,,,,1.0,501847.75848737237
CWB379001911,35.07158684,128.598191,,,,1.0,501847.75848737237
CWB379001912,35.07293339,128.4622828,,,,1.0,268082.4880964664
CWB379001913,35.07297213,128.4624858,,,,1.0,264553.11476960295
CWB379001914,35.07143306,128.5666532,,,,1.0,472549.0943852561
CWB379001915,35.07123753,128.5666564,,,,1.0,473177.4271522976
CWB379001916,35.07071338,128.6055408,,,,1.0,501847.75848737237
CWB379001917,35.07074605,128.6056797,,,,1.0,501847.75848737237
CWB379001919,35.06986505,128.6351254,,,,1.0,318888.05137127655
CWB379001920,35.06990894,128.6352695,,,,1.0,310610.79309903394
CWB379001921,35.07225037,128.4390807,,,,1.0,430741.8188329573
CWB379001922,35.07216367,128.43918121,,,,1.0,424711.85320583335
CWB379001923,35.07227365,128.441177,,,,1.0,363389.274010166
CWB379001924,35.07213615,128.441253,,,,1.0,353787.8744424756
CWB379001925,35.07212691,128.4464403,,,,1.0,251377.66136524675
CWB379001926,35.07200795,128.4462945,,,,1.0,242912.0781111511
CWB379001927,35.06975548,128.6154867,,,,1.0,384458.3327570099
CWB379001928,35.06966976,128.6155672,,,,1.0,389235.12999602145
CWB379001929,35.06958943,128.6109882,,,,1.0,431740.163684849
CWB379001930,35.06948212,128.6109714,,,,1.0,433747.92540597834
CWB379001931,35.06942206,128.6051847,,,,1.0,501847.75848737237
CWB379001932,35.06950653,128.6050825,,,,1.0,501847.75848737237
CWB379001933,35.06863066,128.6341406,,,,1.0,351532.47797649185
CWB379001934,35.06848054,128.6339989,,,,1.0,351961.21284531424
CWB379001935,35.06833853,128.6300678,,,,1.0,429028.7548901703
CWB379001936,35.06824273,128.63023902,,,,1.0,419906.39881178236
CWB379001937,35.06566438,128.5615196,,,,1.0,356270.16255552566
CWB379001938,35.06563931,128.5616394,,,,1.0,351816.45237284986
CWB379001939,35.06271596,128.59515739,,,,1.0,501847.75848737237
CWB379001940,35.06263599,128.5950024,,,,1.0,501847.75848737237
CWB379001941,35.06081827,128.4319564,,,,1.0,324884.378696121
CWB379001942,35.06070516,128.4319221,,,,1.0,323371.4005964562
CWB379001943,35.06001085,128.4249817,,,,1.0,365754.84348491323
CWB379001944,35.06003284,128.4251095,,,,1.0,373862.89889129496
CWB379001947,35.153063,128.3983738,,,,1.0,501847.75848737237
CWB379001948,35.15309617,128.3986031,,,,1.0,501847.75848737237
CWB379001949,35.16495749,128.4004762,,,,1.0,501847.75848737237
CWB379001950,35.16491887,128.400545,,,,1.0,501847.75848737237
CWB379001953,35.21070387,128.580749,,,,3.0,501847.7584873724
CWB379001954,35.21114899,128.5771125,,,,4.0,501847.75848737266
CWB379001955,35.22679158,128.679732,,,,2.0,501847.758487373
CWB379001956,35.2389889,128.68596729,,,,2.0,501847.7584873724
CWB379001957,35.21433519,128.6759339,,,,1.0,501847.75848737237
CWB379001964,35.24535609,128.49975269,,,,1.0,501847.75848737237
CWB379001968,35.17788743,128.5656022,,,,1.0,435657.6580441765
CWB379001969,35.17796043,128.5651602,,,,1.0,454981.9039058621
CWB379001971,35.17929243,128.5667862,,,,1.0,316607.360925171
CWB379001972,35.17895185,128.5665344,,,,1.0,345371.7021018227
CWB379001973,35.17590206,128.5685334,,,,2.0,363316.8621487327
CWB379001974,35.17630159,128.5686509,,,,2.0,336901.7538486065
CWB379001975,35.16981189,128.5761707,,,,1.0,485168.51119931514
CWB379001976,35.1686097,128.5778268,,,,1.0,428451.71248779143
CWB379001981,35.20771943,128.5133072,,,,1.0,501847.75848737237
CWB379001984,35.21782089,128.5034041,,,,1.0,501847.75848737237
CWB379001985,35.23757659,128.5040952,,,,1.0,501847.75848737237
CWB379001987,35.25594295,128.5123047,,,,1.0,501847.75848737237
CWB379001988,35.25659209,128.5126952,,,,1.0,501847.75848737237
CWB379001991,35.23776657,128.54337949,,,,1.0,501847.75848737237
CWB379001992,35.23778307,128.54385215,,,,1.0,501847.75848737237
CWB379001993,35.21088106,128.5806934,,,,3.0,501847.75848737365
CWB379001994,35.24368443,128.6563632,,,,3.0,501847.7584873721
CWB379001995,35.23363686,128.5790683,,,,5.0,501847.75848737237
CWB379001996,35.22597873,128.57846454,,,,3.0,501847.7584873733
CWB379002004,35.20605615,128.5795282,,,,2.0,485559.82193981437
CWB379002006,35.22838243,128.6512692,,,,1.0,501847.75848737237
CWB379002012,35.32071401,128.698575,,,,1.0,501847.75848737237
CWB379002013,35.32086303,128.6985482,,,,1.0,501847.75848737237
CWB379002014,35.32366564,128.7012666,,,,1.0,501847.75848737237
CWB379002015,35.3236771,128.701118,,,,1.0,501847.75848737237
CWB379002016,35.32902379,128.70510031,,,,1.0,501847.75848737237
CWB379002017,35.32907794,128.70499402,,,,1.0,501847.75848737237
CWB379002018,35.35845392,128.7117882,,,,1.0,501847.75848737237
CWB379002019,35.35871932,128.7116763,,,,1.0,501847.75848737237
CWB379002020,35.33214061,128.70919912,,,,1.0,501847.75848737237
CWB379002022,35.32304532,128.7132927,,,,1.0,339527.10979712877
CWB379002030,35.3305375,128.7314099,,,,1.0,501847.75848737237
CWB379002031,35.34297155,128.7434867,,,,1.0,501847.75848737237
CWB379002032,35.343146,128.7435129,,,,1.0,501847.75848737237
CWB379002035,35.2785644,128.7014941,,,,1.0,501847.75848737237
CWB379002036,35.27514096,128.7061367,,,,1.0,371116.8920002565
CWB379002064,35.26645846,128.5176,,,,1.0,435649.99639852927
CWB379002066,35.190187,128.723591,,,,1.0,501847.75848737237
CWB379002068,35.29285749,128.7078452,,,,,
CWB379002069,35.2967751,128.707516,,,,,
CWB379002070,35.30277608,128.7107444,,,,,
CWB379002072,35.30376315,128.7235322,,,,,
CWB379002075,35.30347956,128.72873042,,,,,
CWB379002076,35.3029121,128.7329312,,,,,
CWB379002077,35.30259912,128.7360262,,,,,
CWB379002078,35.30210067,128.7410635,,,,,
CWB379002079,35.30170109,128.7463525,,,,,
CWB379002080,35.30109321,128.7501323,,,,,
CWB379002084,35.3000526,128.7540295,,,,,
CWB379002085,35.30182864,128.7463255,,,,,
CWB379002086,35.3022112,128.7412481,,,,,
CWB379002087,35.30272684,128.7360659,,,,,
CWB379002088,35.30299519,128.7333679,,,,,
CWB379002089,35.3033606,128.72885706,,,,,
CWB379002090,35.30390025,128.7234197,,,,,
CWB379002091,35.30462431,128.7187845,,,,,
CWB379002092,35.30485908,128.7144713,,,,,
CWB379002093,35.29680505,128.7072973,,,,,
CWB379002094,35.29260144,128.7076711,,,,1.0,134.3603227618374
CWB379002096,35.29667903,128.7607373,,,,,
CWB379002097,35.24759944,128.6704472,,,,2.0,501847.7584873722
CWB379002173,35.34506786,128.7456067,,,,1.0,466833.30149603175
CWB379002174,35.34495861,128.7455334,,,,1.0,473061.25759681396
CWB379002189,35.34789795,128.6392429,,,,1.0,501847.75848737237
CWB379002191,35.34230121,128.6215989,,,,1.0,501847.75848737237
CWB379002192,35.34093702,128.62285573,,,,1.0,501847.75848737237
CWB379002200,35.20753899,128.6444745,,,,1.0,501847.75848737237
CWB379002201,35.20887801,128.6417999,,,,1.0,501847.75848737237
CWB379002204,35.21171143,128.6437632,,,,1.0,501847.75848737237
CWB379002205,35.21128043,128.6470042,,,,1.0,501847.75848737237
CWB379002206,35.20642049,128.6526414,,,,1.0,501847.75848737237
CWB379002208,35.20978182,128.6516205,,,,1.0,501847.75848737237
CWB379002210,35.20777474,128.6560212,,,,1.0,501847.75848737237
CWB379002211,35.20226372,128.67105476,,,,1.0,501847.75848737237
CWB379002222,35.20682507,128.6551298,,,,1.0,501847.75848737237
CWB379002227,35.20755076,128.6403547,,,,1.0,501847.75848737237
CWB379002249,35.1923424,128.8103422,,,,,
CWB379002250,35.19243106,128.8102605,,,,,
CWB379002258,35.37522164,128.5787941,,,,1.0,427896.42256740236
CWB379002259,35.37514561,128.5786577,,,,1.0,419465.0807786349
CWB379002263,35.21083254,128.65923088,,,,1.0,501847.75848737237
CWB379002264,35.21097572,128.65897574,,,,1.0,501847.75848737237
CWB379002265,35.21858555,128.66577475,,,,1.0,501847.75848737237
CWB379002266,35.2187661,128.665589,,,,1.0,501847.75848737237
CWB379002272,35.20267443,128.7011222,,,,3.0,501847.75848737266
CWB379002280,35.19074116,128.7249022,,,,1.0,501847.75848737237
CWB379002283,35.19534193,128.8144022,,,,,
CWB379002284,35.19726743,128.8164572,,,,,
CWB379002285,35.20462297,128.8064105,,,,,
CWB379002287,35.24168206,128.6878946,,,,2.0,501847.75848737214
CWB379002296,35.20227347,128.7129596,,,,2.0,501847.7584873724
CWB379002297,35.254398,128.6067947,,,,2.0,501847.758487373
CWB379002299,35.24593238,128.6466131,,,,2.0,501847.758487373
CWB379002305,35.2017211,128.7083035,,,,3.0,501847.7584873729
CWB379002306,35.2017233,128.7081493,,,,3.0,501847.75848737324
CWB379002315,35.24983054,128.6188869,,,,2.0,501847.75848737214
CWB379002316,35.2485124,128.6211646,,,,2.0,501847.75848737167
CWB379002317,35.24744869,128.6230116,,,,2.0,501847.7584873728
CWB379002318,35.24626554,128.6251025,,,,1.0,501847.75848737237
CWB379002319,35.24505495,128.6272299,,,,1.0,501847.75848737237
CWB379002320,35.24411822,128.6279649,,,,1.0,501847.75848737237
CWB379002321,35.24544942,128.6254619,,,,1.0,501847.75848737237
CWB379002322,35.24687882,128.6229509,,,,1.0,501847.75848737237
CWB379002323,35.24810539,128.6208018,,,,2.0,501847.7584873727
CWB379002324,35.24943044,128.6184502,,,,2.0,501847.7584873727
CWB379002335,35.24676579,128.61504976,,,,1.0,501847.75848737237
CWB379002336,35.24424676,128.61564782,,,,1.0,501847.75848737237
CWB379002337,35.24244,128.618778,,,,1.0,501847.75848737237
CWB379002338,35.24096959,128.62141612,,,,1.0,501847.75848737237
CWB379002339,35.23984739,128.62615141,,,,1.0,501847.75848737237
CWB379002340,35.23828876,128.62884874,,,,1.0,501847.75848737237
CWB379002341,35.23765932,128.63225514,,,,1.0,501847.75848737237
CWB379002344,35.23862084,128.63064179,,,,1.0,501847.75848737237
CWB379002345,35.24019586,128.62793668,,,,1.0,501847.75848737237
CWB379002346,35.24130811,128.62595569,,,,1.0,501847.75848737237
CWB379002347,35.24308101,128.62285056,,,,1.0,501847.75848737237
CWB379002349,35.24425046,128.62079414,,,,1.0,501847.75848737237
CWB379002351,35.24636628,128.61712343,,,,1.0,501847.75848737237
CWB379002355,35.25995544,128.5226522,,,,1.0,501847.75848737237
CWB379002356,35.11513288,128.48503898,,,,1.0,501847.75848737237
