adm9,yyyymm,year,rent_p50,rent_mean,n_obs,reliability
481235150,202110,2021,8.694932096720768e-05,0.0001149512933648,93,ok
481235150,202111,2021,7.428684627575278e-05,0.0001000600028733,93,ok
481235150,202112,2021,8.671733605933451e-05,0.0001057356856894,90,ok
481235150,202201,2022,7.844675426554226e-05,0.0001013398903868,89,ok
481235150,202202,2022,7.452798940046373e-05,9.68911424169758e-05,89,ok
481235150,202203,2022,7.752968279284067e-05,9.742728176402626e-05,58,ok
481235150,202204,2022,8.870764923863924e-05,9.981401149321396e-05,74,ok
481235150,202205,2022,7.279890373415551e-05,9.003883318391602e-05,67,ok
481235150,202206,2022,8.361411013780854e-05,9.85074022764582e-05,52,ok
481235150,202207,2022,7.775312850592426e-05,0.0001016335368738,74,ok
481235150,202208,2022,8.086253369272226e-05,9.928587860616438e-05,67,ok
481235150,202209,2022,8.948971306644217e-05,0.0001252243141047,62,ok
481235150,202210,2022,8.466374249033301e-05,0.0001048659519369,56,ok
481235150,202211,2022,7.129676228820649e-05,9.483630243816767e-05,59,ok
481235150,202212,2022,9.904912836767035e-05,0.00012582784694557198,67,ok
481235150,202301,2023,8.618758886214301e-05,9.892222059850996e-05,80,ok
481235150,202302,2023,8.523569522680108e-05,9.770011976798512e-05,72,ok
481235150,202303,2023,7.064818873375976e-05,8.976306961704843e-05,68,ok
481235150,202304,2023,7.938187976291275e-05,9.5741966447384e-05,60,ok
481235150,202305,2023,7.782389564186185e-05,9.215136369663508e-05,54,ok
481235150,202306,2023,7.08842814105972e-05,9.493297844753897e-05,45,ok
481235150,202307,2023,9.702229748800452e-05,0.000116837459256,51,ok
481235150,202308,2023,8.446880513285602e-05,0.0001146533097094,50,ok
481235150,202309,2023,8.144176553402519e-05,0.0001062067148509,52,ok
481235150,202310,2023,9.63302752293578e-05,0.0001205550475757,71,ok
481235150,202311,2023,9.1089764822789e-05,0.0001211466069485,95,ok
481235150,202312,2023,0.000101987479836156,0.0001179978898615,71,ok
481235150,202401,2024,8.869840703981918e-05,0.000109231780677,92,ok
481235150,202402,2024,7.839799301137891e-05,9.602683792878807e-05,69,ok
481235150,202403,2024,9.001567992102984e-05,0.0001067629982147,70,ok
481235150,202404,2024,7.844675426554225e-05,0.0001012985300762,53,ok
481235150,202405,2024,8.130081300813008e-05,9.855956223378252e-05,53,ok
481235150,202406,2024,7.974481658692185e-05,0.0001001958079418,62,ok
481235150,202407,2024,0.0001011521822517,0.0001226978463482,44,ok
481235150,202408,2024,8.419419338979699e-05,0.0001091105533668,56,ok
481235150,202409,2024,7.33937258849186e-05,9.618153461987316e-05,58,ok
481235150,202410,2024,7.294855876399667e-05,0.0001065483302588,72,ok
481235150,202411,2024,8.877273113126219e-05,0.0001145372490494,66,ok
481235150,202412,2024,9.040395131416475e-05,0.0001051517168745,63,ok
481235200,202001,2020,7.384221644143605e-05,8.399551021865247e-05,210,ok
481235200,202002,2020,8.258258258258259e-05,9.2815747871164e-05,207,ok
481235200,202003,2020,7.086167800453514e-05,8.249996920275478e-05,161,ok
481235200,202004,2020,6.66227394854418e-05,8.029144166275939e-05,140,ok
481235200,202005,2020,6.91909080202565e-05,8.180966663359348e-05,119,ok
481235200,202006,2020,6.771876104110225e-05,8.212630060160789e-05,161,ok
481235200,202007,2020,7.086632292708586e-05,8.176946414457702e-05,192,ok
481235200,202008,2020,7.94959368743375e-05,9.091999488727688e-05,171,ok
481235200,202009,2020,7.654262835609975e-05,8.594595062376485e-05,140,ok
481235200,202010,2020,8.243537683883838e-05,9.096310067397968e-05,170,ok
481235200,202011,2020,8.244023083264625e-05,9.116483938501024e-05,157,ok
481235200,202012,2020,8.480698891299225e-05,9.21156085772448e-05,194,ok
481235200,202101,2021,8.8895962938003e-05,9.932782095311706e-05,225,ok
481235200,202102,2021,8.5085085085085e-05,9.599766023339212e-05,221,ok
481235200,202103,2021,8.186543807765375e-05,9.576641955996352e-05,206,ok
481235200,202104,2021,8.464432284541725e-05,9.648045307175542e-05,213,ok
481235200,202105,2021,8.755760368663576e-05,9.601098698686716e-05,189,ok
481235200,202106,2021,8.890313521571987e-05,0.0001029679708372,234,ok
481235200,202107,2021,9.009009009009008e-05,0.0001041115110725,209,ok
481235200,202108,2021,9.86014090373206e-05,0.0001136159403824,200,ok
481235200,202109,2021,0.0001040118670715,0.0001163178633386,178,ok
481235200,202110,2021,0.0001030502885408,0.0001173839355103,222,ok
481235200,202111,2021,0.000102191944643,0.0001131580963406,242,ok
481235200,202112,2021,0.0001089260480452,0.0001202072759409,303,ok
481235200,202201,2022,0.0001182905815173,0.0001261005691869,292,ok
481235200,202202,2022,0.0001205083260297,0.0001231821056312,281,ok
481235200,202203,2022,0.000104459152293,0.0001152492710603,307,ok
481235200,202204,2022,0.0001078112286411,0.000116913385027,279,ok
481235200,202205,2022,0.0001052262637497,0.0001163836213808,230,ok
481235200,202206,2022,0.0001020308406987,0.0001178085485804,199,ok
481235200,202207,2022,0.0001101080989295,0.0001237599028317,224,ok
481235200,202208,2022,0.0001061217337063,0.000122553769769,228,ok
481235200,202209,2022,0.0001047348764066,0.0001171759585424,212,ok
481235200,202210,2022,9.796564949141225e-05,0.0001130911674066,247,ok
481235200,202211,2022,0.0001060936702913,0.000122003459463,228,ok
481235200,202212,2022,0.0001224043580332,0.0001271618570052,282,ok
481235200,202301,2023,0.0001204703161141,0.0001269199379874,279,ok
481235200,202302,2023,0.0001096582219956,0.0001186608385836,307,ok
481235200,202303,2023,0.0001069874274661,0.0001197225749204,265,ok
481235200,202304,2023,0.0001106194690265,0.0001195769933351,265,ok
481235200,202305,2023,0.0001181605937583,0.0001274817703065,218,ok
481235200,202306,2023,0.0001018680492504,0.0001184136564181,234,ok
481235200,202307,2023,0.0001063240611559,0.0001199653281455,248,ok
481235200,202308,2023,0.0001145087962778,0.0001220599866622,184,ok
481235200,202309,2023,0.0001156995372018,0.0001264911602304,179,ok
481235200,202310,2023,0.0001193247962747,0.0001253966376811,197,ok
481235200,202311,2023,0.0001145833333333,0.0001273244289113,205,ok
481235200,202312,2023,0.0001229647218453,0.0001326024217764,260,ok
481235200,202401,2024,0.0001253321329798,0.0001348450432667,248,ok
481235200,202402,2024,0.0001268783577556,0.000132202788798,266,ok
481235200,202403,2024,0.0001185494291844,0.000124732441774,223,ok
481235200,202404,2024,0.0001246348930779,0.0001279215759063,227,ok
481235200,202405,2024,0.000117604167707,0.000126244603779,220,ok
481235200,202406,2024,0.000125050020008,0.0001328357710075,225,ok
481235200,202407,2024,0.0001254808974649,0.0001316206533543,234,ok
481235200,202408,2024,0.0001222596964586,0.000132623785849,195,ok
481235200,202409,2024,0.0001299628264322,0.00013645013574730498,162,ok
481235200,202410,2024,0.0001286547727372,0.000134020770643,216,ok
481235200,202411,2024,0.0001290050590219,0.0001325174128891,189,ok
481235200,202412,2024,0.00013013279932896902,0.0001353257058353,252,ok
481235300,202001,2020,6.51992489046525e-05,7.624117674830859e-05,127,ok
481235300,202002,2020,7.00280112044818e-05,8.186650823877603e-05,140,ok
481235300,202003,2020,6.5065065065065e-05,7.94449825206322e-05,105,ok
481235300,202004,2020,6.485775901155858e-05,7.379551469829076e-05,111,ok
481235300,202005,2020,6.502601040416166e-05,7.434401497247226e-05,87,ok
481235300,202006,2020,6.771078662270372e-05,7.84725013410507e-05,125,ok
481235300,202007,2020,6.77107866227035e-05,8.101759890919932e-05,139,ok
481235300,202008,2020,7.75775775775775e-05,8.563898778311119e-05,116,ok
481235300,202009,2020,7.654262835609975e-05,8.734561787103186e-05,103,ok
481235300,202010,2020,7.536160553394974e-05,8.130074154878441e-05,110,ok
481235300,202011,2020,8.06451612903225e-05,8.122091990281118e-05,121,ok
481235300,202012,2020,8.551134384688575e-05,8.962537687816558e-05,156,ok
481235300,202101,2021,8.25388133737035e-05,8.592772255969877e-05,131,ok
481235300,202102,2021,7.83208020050125e-05,8.811593130406354e-05,142,ok
481235300,202103,2021,7.876353590328988e-05,8.832260095381758e-05,134,ok
481235300,202104,2021,8.39123778118005e-05,9.147233806827136e-05,149,ok
481235300,202105,2021,8.831841733396126e-05,8.865852840817982e-05,160,ok
481235300,202106,2021,8.755760368663576e-05,9.452939685036762e-05,192,ok
481235300,202107,2021,8.755760368663576e-05,9.563778840643e-05,159,ok
481235300,202108,2021,9.216589861751152e-05,0.0001019928348511,137,ok
481235300,202109,2021,9.779344873729188e-05,0.0001107649012422,128,ok
481235300,202110,2021,9.674922600619177e-05,0.0001064194221956,158,ok
481235300,202111,2021,9.34438060403115e-05,9.905413519097364e-05,152,ok
481235300,202112,2021,0.0001001933903918,0.0001124672312,206,ok
481235300,202201,2022,0.0001013254163896,0.0001107379850667,182,ok
481235300,202202,2022,0.0001009421265141,0.0001123694701168,165,ok
481235300,202203,2022,9.4206311822892e-05,0.0001066332303848,195,ok
481235300,202204,2022,0.0001000500250125,0.0001100661604999,183,ok
481235300,202205,2022,9.705138348125588e-05,0.0001082135676317,152,ok
481235300,202206,2022,9.4564276838595e-05,0.0001133913131365,148,ok
481235300,202207,2022,9.877202349172453e-05,0.0001121771676516,145,ok
481235300,202208,2022,9.516054907116353e-05,0.0001094225722569,150,ok
481235300,202209,2022,9.588127397031825e-05,0.000110394126776,146,ok
481235300,202210,2022,9.096663173753203e-05,0.0001039013966765,162,ok
481235300,202211,2022,9.12731127075726e-05,0.0001080604196836,156,ok
481235300,202212,2022,9.41819123637305e-05,0.0001130499486311,172,ok
481235300,202301,2023,9.928109174704226e-05,0.0001171712427637,166,ok
481235300,202302,2023,9.192405401791676e-05,0.0001080386434743,181,ok
481235300,202303,2023,9.1947348044909e-05,0.0001104243523682,167,ok
481235300,202304,2023,9.339660743134077e-05,0.0001092395544395,182,ok
481235300,202305,2023,9.8191603155502e-05,0.0001190381822808,173,ok
481235300,202306,2023,9.452562613493048e-05,0.0001107536790707,166,ok
481235300,202307,2023,9.85221674876845e-05,0.0001148813436612,165,ok
481235300,202308,2023,9.339660743134077e-05,0.0001163474985018,124,ok
481235300,202309,2023,9.650605804451958e-05,0.0001136276794303,115,ok
481235300,202310,2023,9.320078111130826e-05,0.0001144814178449,145,ok
481235300,202311,2023,9.364070412165863e-05,0.0001176830224166,140,ok
481235300,202312,2023,0.0001001937833836,0.0001218755448128,168,ok
481235300,202401,2024,0.0001069661719481,0.0001216386514408,169,ok
481235300,202402,2024,0.0001061469674929,0.0001247633809558,174,ok
481235300,202403,2024,9.758463649645838e-05,0.0001149220882521,144,ok
481235300,202404,2024,0.0001056056056056,0.0001227803298435,133,ok
481235300,202405,2024,9.637866004641536e-05,0.0001187675157179,134,ok
481235300,202406,2024,9.642947190386662e-05,0.0001202539235316,130,ok
481235300,202407,2024,0.0001180438448566,0.0001260843987314,143,ok
481235300,202408,2024,0.0001023351648351,0.0001209190470254,131,ok
481235300,202409,2024,0.00012082291823266498,0.00012905264704718498,102,ok
481235300,202410,2024,0.0001113145663955,0.0001258393192258,146,ok
481235300,202411,2024,9.877202349172453e-05,0.0001169790393304,139,ok
481235300,202412,2024,0.000106582537517,0.0001257819409286,175,ok
481235400,202001,2020,5.2602604725992e-05,5.610834812257836e-05,108,ok
481235400,202002,2020,5.6073663085822e-05,5.802219610042519e-05,127,ok
481235400,202003,2020,5.535222879552562e-05,5.62335612600562e-05,104,ok
481235400,202004,2020,5.56567496458205e-05,5.751536347514094e-05,89,ok
481235400,202005,2020,5.55555555555555e-05,5.588791970601325e-05,99,ok
481235400,202006,2020,5.984606332595425e-05,5.726823193560813e-05,105,ok
481235400,202007,2020,5.49584758182705e-05,5.573450538888559e-05,115,ok
481235400,202008,2020,5.2343885125181594e-05,5.686546274910223e-05,103,ok
481235400,202009,2020,6.272738677706675e-05,6.60088644022131e-05,85,ok
481235400,202010,2020,5.73274963518866e-05,5.981102747036613e-05,90,ok
481235400,202011,2020,6.016243858417725e-05,6.204815154256391e-05,122,ok
481235400,202012,2020,5.817335660267575e-05,5.963987519601009e-05,125,ok
481235400,202101,2021,5.8916680472009255e-05,6.09075177698213e-05,108,ok
481235400,202102,2021,6.257509010812976e-05,6.268394022795091e-05,107,ok
481235400,202103,2021,6.29485081203575e-05,6.33425392227493e-05,109,ok
481235400,202104,2021,6.254169446297525e-05,6.273993672583905e-05,103,ok
481235400,202105,2021,6.63821716453295e-05,6.529549142806295e-05,118,ok
481235400,202106,2021,6.516042867545573e-05,6.291359317810326e-05,116,ok
481235400,202107,2021,6.924335893239325e-05,6.911907733821886e-05,149,ok
481235400,202108,2021,7.083586318558976e-05,7.266585123690111e-05,132,ok
481235400,202109,2021,6.937901010320362e-05,7.066673055428295e-05,124,ok
481235400,202110,2021,7.112077994291037e-05,7.07393845274536e-05,200,ok
481235400,202111,2021,7.372767104819675e-05,7.29905696007352e-05,159,ok
481235400,202112,2021,7.575757575757576e-05,7.70860101815044e-05,168,ok
481235400,202201,2022,7.501765121204976e-05,7.78769938918611e-05,175,ok
481235400,202202,2022,7.79406808223795e-05,8.307176246583966e-05,229,ok
481235400,202203,2022,8.585858585858576e-05,9.063157163468678e-05,275,ok
481235400,202204,2022,0.0001206874501263,0.000101876780569148,454,ok
481235400,202205,2022,8.9497392128971e-05,9.297804651196144e-05,292,ok
481235400,202206,2022,8.757297748123425e-05,9.126834098802072e-05,171,ok
481235400,202207,2022,8.510212254705624e-05,8.817341047769063e-05,139,ok
481235400,202208,2022,8.738731033415397e-05,9.255705343925367e-05,190,ok
481235400,202209,2022,8.42601954836535e-05,8.734913415943923e-05,167,ok
481235400,202210,2022,8.333333333333325e-05,9.303390569486688e-05,145,ok
481235400,202211,2022,8.34028356964135e-05,8.538032543806366e-05,142,ok
481235400,202212,2022,7.658033973823425e-05,7.873038960149698e-05,141,ok
481235400,202301,2023,7.756447547023463e-05,8.036421414611716e-05,143,ok
481235400,202302,2023,7.63135946622185e-05,7.938769705960164e-05,187,ok
481235400,202303,2023,7.6587722398963e-05,8.054669129964379e-05,184,ok
481235400,202304,2023,7.575757575757576e-05,8.280375676335965e-05,130,ok
481235400,202305,2023,7.7959519887032e-05,8.220507995933752e-05,141,ok
481235400,202306,2023,7.399629055692989e-05,8.0676642767245e-05,134,ok
481235400,202307,2023,7.408890668802551e-05,7.816734386278712e-05,121,ok
481235400,202308,2023,7.646721468170522e-05,8.119327674467795e-05,112,ok
481235400,202309,2023,7.5538209744429e-05,8.017823745355105e-05,134,ok
481235400,202310,2023,7.471967027990313e-05,8.11644011782932e-05,128,ok
481235400,202311,2023,7.589556769884624e-05,8.081636395327487e-05,133,ok
481235400,202312,2023,7.714762301918251e-05,8.219326622804864e-05,131,ok
481235400,202401,2024,0.0001206874501263,0.0001009770604427,304,ok
481235400,202402,2024,7.954545454545451e-05,8.88576310694703e-05,186,ok
481235400,202403,2024,7.893274923049925e-05,8.582131403615979e-05,172,ok
481235400,202404,2024,7.5538209744429e-05,8.199643874744986e-05,145,ok
481235400,202405,2024,7.5834175935288e-05,8.2517149770907e-05,149,ok
481235400,202406,2024,7.596263529160413e-05,8.32393911570042e-05,124,ok
481235400,202407,2024,7.948460508701473e-05,8.631934706224377e-05,155,ok
481235400,202408,2024,7.575757575757576e-05,8.489416338377849e-05,113,ok
481235400,202409,2024,7.5e-05,8.204134282691186e-05,97,ok
481235400,202410,2024,7.659191029235076e-05,8.490815385759349e-05,141,ok
481235400,202411,2024,7.50125020836805e-05,8.002156716802985e-05,130,ok
481235400,202412,2024,7.828282828282825e-05,8.639718476756207e-05,103,ok
481235500,202001,2020,6.149606903170775e-05,6.823455861355298e-05,212,ok
481235500,202002,2020,6.244323342415986e-05,6.877905585400178e-05,223,ok
481235500,202003,2020,5.6837335550326164e-05,6.410284691566414e-05,148,ok
481235500,202004,2020,5.859021533792137e-05,6.567044621963616e-05,128,ok
481235500,202005,2020,5.806391675956875e-05,6.35689468637858e-05,123,ok
481235500,202006,2020,6.0593819430418e-05,6.750912521611629e-05,127,ok
481235500,202007,2020,5.805065583241325e-05,6.53363695063221e-05,150,ok
481235500,202008,2020,5.740697126707475e-05,6.796853225853652e-05,107,ok
481235500,202009,2020,6.526103647414022e-05,7.562903704100445e-05,118,ok
481235500,202010,2020,6.178651288690125e-05,7.200565114772481e-05,135,ok
481235500,202011,2020,6.257509010812976e-05,7.000379896974244e-05,207,ok
481235500,202012,2020,6.507809371245475e-05,7.247474775675799e-05,215,ok
481235500,202101,2021,6.300669749523025e-05,7.797616816260464e-05,182,ok
481235500,202102,2021,6.322072651422262e-05,7.292681123037342e-05,130,ok
481235500,202103,2021,6.47744670827935e-05,7.229944863207639e-05,147,ok
481235500,202104,2021,6.683634759230392e-05,7.484449715402943e-05,162,ok
481235500,202105,2021,7.119935820296831e-05,7.850383773202315e-05,211,ok
481235500,202106,2021,7.083586318558976e-05,8.033208938293488e-05,237,ok
481235500,202107,2021,7.269627995588075e-05,8.005483584885652e-05,225,ok
481235500,202108,2021,7.468749999999999e-05,8.544272582101813e-05,216,ok
481235500,202109,2021,7.483807291892339e-05,8.175394354637333e-05,184,ok
481235500,202110,2021,7.870050019487063e-05,8.791243267339364e-05,280,ok
481235500,202111,2021,7.6050661619402e-05,8.532256592874712e-05,234,ok
481235500,202112,2021,8.244023083264625e-05,9.359156259452914e-05,236,ok
481235500,202201,2022,7.765136159301175e-05,8.321034172833111e-05,236,ok
481235500,202202,2022,8.119935017696976e-05,8.602869615598252e-05,260,ok
481235500,202203,2022,8.095527221210275e-05,8.595821316139711e-05,240,ok
481235500,202204,2022,8.251482089388087e-05,8.6572509177105e-05,248,ok
481235500,202205,2022,8.523012132758426e-05,9.108043394625195e-05,235,ok
