lawd_cd,deal_ym,housing_type,aptNm,exclusive_m2,deposit,rent,deposit_per_m2,rent_per_m2,buildYear,contractDay,dong,roadAddr
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,성원,,,0,,,1995,,자은동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항만이지더원1단지,,,80,,,2014,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,풍호시영,,,0,,,1991,,풍호동,
48129,202410,APT,창원진해비전시티우방아이유쉘아파트,,,60,,,2021,,남양동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,STX칸,,,0,,,2009,,남양동,
48129,202410,APT,사랑으로부영4단지아파트,,,9,,,2018,,용원동,
48129,202410,APT,풍호주공,,,0,,,1990,,풍호동,
48129,202410,APT,풍호주공,,,0,,,1990,,풍호동,
48129,202410,APT,창원마린2차푸르지오,,,0,,,2016,,안골동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,석동주공,,,30,,,1991,,석동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,시티프라디움2차,,,35,,,2017,,남문동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,한림,,,0,,,1995,,석동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,풍호주공,,,28,,,1990,,풍호동,
48129,202410,APT,풍림,,,55,,,1999,,청안동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,석동주공,,,40,,,1991,,석동,
48129,202410,APT,창원석동엘에이치아파트,,,8,,,2019,,석동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,시티프라디움2차,,,30,,,2017,,남문동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,35,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,15,,,2017,,용원동,
48129,202410,APT,센트럴빌리지,,,28,,,2018,,자은동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,리젠시빌란트,,,0,,,2019,,남문동,
48129,202410,APT,부산신항만이지더원2단지,,,0,,,2014,,용원동,
48129,202410,APT,우성,,,0,,,1993,,풍호동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,13,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부영2차,,,0,,,2002,,청안동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항사랑으로부영5단지,,,0,,,2019,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,창원마린2차푸르지오,,,75,,,2016,,안골동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항사랑으로부영5단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,경화,,,40,,,1985,,경화동,
48129,202410,APT,창원자은에일린의뜰,,,0,,,2017,,자은동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,창원진해비전시티우방아이유쉘아파트,,,0,,,2021,,남양동,
48129,202410,APT,풍림,,,55,,,1999,,청안동,
48129,202410,APT,우림필유,,,100,,,2008,,석동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,경화동더샵,,,0,,,2005,,경화동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,창원마린푸르지오1단지,,,40,,,2015,,풍호동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,창원마린2차푸르지오,,,0,,,2016,,안골동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,마린힐즈,,,35,,,2020,,충무동,
48129,202410,APT,석동주공,,,35,,,1991,,석동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,코아루,,,0,,,2005,,용원동,
48129,202410,APT,준영빌,,,0,,,2007,,근화동,
48129,202410,APT,풍림,,,0,,,1999,,청안동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항사랑으로부영5단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,우정빌라,,,50,,,1990,,여좌동,
48129,202410,APT,대림,,,0,,,1992,,석동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,풍림,,,51,,,1999,,청안동,
48129,202410,APT,석동주공,,,0,,,1991,,석동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항사랑으로부영5단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,15,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,대동다:숲,,,20,,,2006,,경화동,
48129,202410,APT,성원,,,0,,,1995,,자은동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항사랑으로부영5단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,시티프라디움1차아파트,,,65,,,2017,,남문동,
48129,202410,APT,시티프라디움1차아파트,,,0,,,2017,,남문동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,자은중흥에스-클래스,,,0,,,2017,,자은동,
48129,202410,APT,자은프라임,,,0,,,2015,,자은동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,리젠시빌란트,,,0,,,2019,,남문동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,34,,,2017,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,27,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,센트럴빌리지,,,31,,,2018,,자은동,
48129,202410,APT,창원자은3엘에이치천년나무아파트,,,11,,,2018,,자은동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,시티프라디움1차아파트,,,60,,,2017,,남문동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,시티프라디움2차,,,0,,,2017,,남문동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,시티프라디움2차,,,60,,,2017,,남문동,
48129,202410,APT,풍호시영,,,0,,,1991,,풍호동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,창원한신휴플러스오션파크,,,0,,,2016,,장천동,
48129,202410,APT,진해장천대동다:숲,,,0,,,2007,,장천동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,창원진해비전시티우방아이유쉘아파트,,,60,,,2021,,남양동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,풍호주공,,,0,,,1990,,풍호동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,21,,,2017,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,풍림,,,20,,,1999,,청안동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,풍림,,,15,,,1999,,청안동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항사랑으로부영5단지,,,0,,,2019,,용원동,
48129,202410,APT,뉴중앙하이츠,,,40,,,2013,,이동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,경화주공,,,0,,,1986,,경화동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,남문호반베르디움,,,0,,,2018,,남문동,
48129,202410,APT,우성,,,0,,,1993,,풍호동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,경화베스티움,,,0,,,2018,,경화동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,17,,,2017,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항만이지더원2단지,,,0,,,2014,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,청안해오름,,,16,,,2004,,두동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항만이지더원2단지,,,0,,,2014,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,창원마린푸르지오1단지,,,0,,,2015,,풍호동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,35,,,2018,,용원동,
48129,202410,APT,시티프라디움1차아파트,,,0,,,2017,,남문동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,창원마린푸르지오1단지,,,0,,,2015,,풍호동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영2단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,35,,,2018,,용원동,
48129,202410,APT,진해장천대동다:숲,,,0,,,2007,,장천동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,남문호반베르디움,,,75,,,2018,,남문동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,15,,,2017,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,STX칸,,,30,,,2009,,남양동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항사랑으로부영5단지,,,0,,,2019,,용원동,
48129,202410,APT,남명플럼빌리지,,,0,,,2004,,마천동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,35,,,2018,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,창원한신휴플러스오션파크,,,0,,,2016,,장천동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항사랑으로부영5단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,사랑으로부영3단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,시티프라디움1차아파트,,,0,,,2017,,남문동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,석동주공,,,34,,,1991,,석동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,창원한신휴플러스오션파크,,,0,,,2016,,장천동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,부산신항8단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,부산신항사랑으로부영6단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항사랑으로부영5단지,,,0,,,2019,,용원동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,석동주공,,,40,,,1991,,석동,
48129,202410,APT,부산신항13단지부영아파트,,,0,,,2017,,용원동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48129,202410,APT,시티프라디움1차아파트,,,0,,,2017,,남문동,
48129,202410,APT,사랑으로부영4단지아파트,,,0,,,2018,,용원동,
48121,202409,APT,창원무동STX칸1차,,,80,,,2015,,북면 무동리,
48121,202409,APT,극동,,,23,,,1994,,팔용동,
48121,202409,APT,창원감계힐스테이트2차,,,80,,,2017,,북면 감계리,
48121,202409,APT,창원무동센텀파라디아,,,0,,,2018,,북면 무동리,
48121,202409,APT,창원감계힐스테이트3차,,,0,,,2014,,북면 감계리,
48121,202409,APT,창원중동유니시티3단지,,,0,,,2019,,중동,
48121,202409,APT,태봉빌라,,,55,,,1992,,소답동,
48121,202409,APT,감계아내에코프리미엄1차,,,62,,,2014,,북면 감계리,
48121,202409,APT,창원감계힐스테이트1차,,,0,,,2014,,북면 감계리,
48121,202409,APT,창원중동유니시티1단지,,,150,,,2019,,중동,
48121,202409,APT,휴먼빌2단지,,,20,,,2013,,북면 무동리,
48121,202409,APT,창원중동유니시티2단지,,,175,,,2019,,중동,
48121,202409,APT,창원감계힐스테이트1차,,,30,,,2014,,북면 감계리,
48121,202409,APT,창원중동유니시티4단지,,,0,,,2019,,중동,
48121,202409,APT,휴먼빌,,,10,,,2014,,북면 감계리,
48121,202409,APT,휴먼빌,,,10,,,2014,,북면 감계리,
48121,202409,APT,창원중동유니시티4단지,,,0,,,2019,,중동,
48121,202409,APT,창원중동유니시티1단지,,,65,,,2019,,중동,
48121,202409,APT,창원중동유니시티2단지,,,0,,,2019,,중동,
48121,202409,APT,창원중동유니시티4단지,,,0,,,2019,,중동,
48121,202409,APT,감계아내에코프리미엄2차,,,0,,,2019,,북면 감계리,
48121,202409,APT,창원중동유니시티1단지,,,0,,,2019,,중동,
48121,202409,APT,창원중동유니시티2단지,,,70,,,2019,,중동,
48121,202409,APT,명곡두산위브,,,130,,,2010,,명서동,
48121,202409,APT,봉림휴먼시아1단지,,,28,,,2011,,봉림동,
48121,202409,APT,창원감계힐스테이트4차,,,90,,,2017,,북면 감계리,
48121,202409,APT,창원중동유니시티3단지,,,0,,,2019,,중동,
48121,202409,APT,송정주공,,,9,,,2004,,동읍 송정리,
48121,202409,APT,창원감계힐스테이트1차,,,95,,,2014,,북면 감계리,
48121,202409,APT,휴먼빌,,,70,,,2014,,북면 감계리,
48121,202409,APT,벽산블루밍A,,,0,,,2000,,팔용동,
48121,202409,APT,늘푸른마을코오롱,,,0,,,1999,,봉곡동,
48121,202409,APT,창원감계힐스테이트3차,,,0,,,2014,,북면 감계리,
48121,202409,APT,진보그린빌라,,,40,,,1994,,도계동,
48121,202409,APT,창원감계푸르지오,,,0,,,2017,,북면 감계리,
48121,202409,APT,휴먼빌1단지,,,80,,,2013,,북면 무동리,
48121,202409,APT,벽산블루밍B,,,95,,,1999,,팔용동,
48121,202409,APT,창원동전월드메르디앙,,,30,,,2016,,북면 동전리,
48121,202409,APT,힐스테이트아티움시티,,,0,,,2020,,팔용동,
48121,202409,APT,경상,,,35,,,1984,,소계동,
48121,202409,APT,대동차룡,,,0,,,1994,,팔용동,
48121,202409,APT,벽산블루밍B,,,40,,,1999,,팔용동,
48121,202409,APT,휴먼빌3단지,,,80,,,2014,,북면 무동리,
48121,202409,APT,창원무동센텀파라디아,,,70,,,2018,,북면 무동리,
48121,202409,APT,창원중동유니시티2단지,,,0,,,2019,,중동,
48121,202409,APT,동보미리내타운,,,0,,,2001,,동읍 무성리,
48121,202409,APT,동부산훼미리타운1차,,,40,,,1997,,동읍 용정리,
48121,202409,APT,봉림휴먼시아1단지,,,9,,,2011,,봉림동,
48121,202409,APT,벽산블루밍C단지,,,50,,,1999,,팔용동,
48121,202409,APT,창원감계힐스테이트1차,,,70,,,2014,,북면 감계리,
48121,202409,APT,백영빌라,,,40,,,1991,,소답동,
48121,202409,APT,창원중동유니시티3단지,,,0,,,2019,,중동,
48121,202409,APT,벽산블루밍B,,,0,,,1999,,팔용동,
48121,202409,APT,삼영,,,0,,,1991,,도계동,
48121,202409,APT,벽산블루밍A,,,0,,,2000,,팔용동,
48121,202409,APT,창원중동유니시티4단지,,,0,,,2019,,중동,
48121,202409,APT,창원중동유니시티3단지,,,0,,,2019,,중동,
48121,202409,APT,창원감계힐스테이트2차,,,0,,,2017,,북면 감계리,
48121,202409,APT,창원중동유니시티3단지,,,0,,,2019,,중동,
48121,202409,APT,벽산블루밍A,,,0,,,2000,,팔용동,
48121,202409,APT,창원무동동원로얄듀크,,,0,,,2023,,북면 무동리,
48121,202409,APT,힐스테이트아티움시티,,,0,,,2020,,팔용동,
48121,202409,APT,벽산블루밍A,,,80,,,2000,,팔용동,
48121,202409,APT,창원무동동원로얄듀크,,,0,,,2023,,북면 무동리,
48121,202409,APT,창원중동유니시티1단지,,,65,,,2019,,중동,
48121,202409,APT,창원감계힐스테이트4차,,,0,,,2017,,북면 감계리,
48121,202409,APT,진보,,,10,,,1994,,도계동,
48121,202409,APT,창원감계푸르지오,,,70,,,2017,,북면 감계리,
48121,202409,APT,창원감계힐스테이트1차,,,0,,,2014,,북면 감계리,
48121,202409,APT,창원감계힐스테이트4차,,,0,,,2017,,북면 감계리,
48121,202409,APT,무학,,,60,,,1990,,동정동,
48121,202409,APT,대동중앙,,,0,,,1993,,팔용동,
48121,202409,APT,창원중동유니시티4단지,,,0,,,2019,,중동,
48121,202409,APT,창원중동유니시티2단지,,,0,,,2019,,중동,
48121,202409,APT,벽산블루밍B,,,0,,,1999,,팔용동,
48121,202409,APT,창원감계힐스테이트3차,,,0,,,2014,,북면 감계리,
48121,202409,APT,벽산블루밍B,,,0,,,1999,,팔용동,
48121,202409,APT,힐스테이트아티움시티,,,150,,,2020,,팔용동,
48121,202409,APT,창원무동센텀파라디아,,,80,,,2018,,북면 무동리,
48121,202409,APT,창원중동유니시티3단지,,,0,,,2019,,중동,
48121,202409,APT,창원무동센텀파라디아,,,0,,,2018,,북면 무동리,
48121,202409,APT,극동,,,10,,,1994,,팔용동,
48121,202409,APT,벽산블루밍A,,,0,,,2000,,팔용동,
48121,202409,APT,창원중동유니시티2단지,,,0,,,2019,,중동,
48121,202409,APT,대동중앙,,,0,,,1993,,팔용동,
48121,202409,APT,창원감계힐스테이트2차,,,0,,,2017,,북면 감계리,
48121,202409,APT,신우,,,45,,,1999,,북면 신촌리,
48121,202409,APT,극동,,,0,,,1994,,팔용동,
48121,202409,APT,벽산블루밍B,,,0,,,1999,,팔용동,
48121,202409,APT,휴먼빌3단지,,,0,,,2014,,북면 무동리,
48121,202409,APT,감계아내에코프리미엄2차,,,0,,,2019,,북면 감계리,
48121,202409,APT,창원무동STX칸1차,,,80,,,2015,,북면 무동리,
48121,202409,APT,힐스테이트아티움시티,,,75,,,2020,,팔용동,
48121,202409,APT,힐스테이트아티움시티,,,0,,,2020,,팔용동,
48121,202409,APT,벽산블루밍B,,,40,,,1999,,팔용동,
48121,202409,APT,창원중동유니시티2단지,,,18,,,2019,,중동,
48121,202409,APT,창원반계엘에이치아파트,,,21,,,2021,,팔용동,
48121,202409,APT,창원중동유니시티2단지,,,0,,,2019,,중동,
48121,202409,APT,창원무동STX칸1차,,,0,,,2015,,북면 무동리,
48121,202409,APT,성산그린빌라,,,40,,,1994,,도계동,
48121,202409,APT,휴먼빌1단지,,,0,,,2013,,북면 무동리,
48121,202409,APT,휴먼빌,,,0,,,2014,,북면 감계리,
48121,202409,APT,창원중동유니시티3단지,,,0,,,2019,,중동,
48121,202409,APT,창원감계힐스테이트4차,,,0,,,2017,,북면 감계리,
48121,202409,APT,창원중동유니시티2단지,,,0,,,2019,,중동,
48121,202409,APT,감계아내에코프리미엄1차,,,0,,,2014,,북면 감계리,
48121,202409,APT,대동중앙,,,0,,,1993,,팔용동,
48121,202409,APT,감계아내에코프리미엄2차,,,0,,,2019,,북면 감계리,
48121,202409,APT,창원의봄,,,0,,,2017,,북면 무동리,
