lawd_cd,deal_ym,housing_type,exclusive_m2,deposit,rent,buildYear,contractDay,dong,roadAddr,rent_per_m2,deposit_per_m2
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,20.0,1988.0,,사파동,,,
48123,202410,APT,,,0.0,2007.0,,반림동,,,
48123,202410,APT,,,40.0,1986.0,,용호동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,30.0,1988.0,,사파동,,,
48123,202410,APT,,,0.0,1998.0,,남양동,,,
48123,202410,APT,,,0.0,1988.0,,사파동,,,
48123,202410,APT,,,5.0,1992.0,,대방동,,,
48123,202410,APT,,,60.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,1984.0,,용호동,,,
48123,202410,APT,,,0.0,2017.0,,가음동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1988.0,,신월동,,,
48123,202410,APT,,,0.0,1989.0,,남양동,,,
48123,202410,APT,,,0.0,1991.0,,반지동,,,
48123,202410,APT,,,0.0,2006.0,,반림동,,,
48123,202410,APT,,,0.0,1996.0,,대방동,,,
48123,202410,APT,,,0.0,2007.0,,반림동,,,
48123,202410,APT,,,0.0,1988.0,,사파동,,,
48123,202410,APT,,,80.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,2007.0,,반림동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1980.0,,남산동,,,
48123,202410,APT,,,0.0,2002.0,,안민동,,,
48123,202410,APT,,,0.0,1984.0,,용호동,,,
48123,202410,APT,,,0.0,1996.0,,대방동,,,
48123,202410,APT,,,0.0,1987.0,,용호동,,,
48123,202410,APT,,,0.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1991.0,,남양동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,12.0,1992.0,,사파동,,,
48123,202410,APT,,,0.0,2024.0,,안민동,,,
48123,202410,APT,,,30.0,1986.0,,용호동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,15.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1984.0,,용호동,,,
48123,202410,APT,,,0.0,1986.0,,용호동,,,
48123,202410,APT,,,0.0,2014.0,,상남동,,,
48123,202410,APT,,,40.0,1996.0,,대방동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,100.0,2018.0,,대원동,,,
48123,202410,APT,,,0.0,1988.0,,가음동,,,
48123,202410,APT,,,25.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,55.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,1992.0,,사파동,,,
48123,202410,APT,,,80.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,170.0,2014.0,,상남동,,,
48123,202410,APT,,,0.0,2018.0,,대원동,,,
48123,202410,APT,,,0.0,2018.0,,대원동,,,
48123,202410,APT,,,45.0,1997.0,,대원동,,,
48123,202410,APT,,,52.0,1988.0,,사파동,,,
48123,202410,APT,,,0.0,2017.0,,용호동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,15.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1987.0,,용호동,,,
48123,202410,APT,,,0.0,2018.0,,대원동,,,
48123,202410,APT,,,80.0,2007.0,,반림동,,,
48123,202410,APT,,,0.0,1992.0,,사파동,,,
48123,202410,APT,,,0.0,2006.0,,반림동,,,
48123,202410,APT,,,49.0,1988.0,,사파동,,,
48123,202410,APT,,,0.0,1990.0,,반지동,,,
48123,202410,APT,,,65.0,1992.0,,사파동,,,
48123,202410,APT,,,0.0,2005.0,,성주동,,,
48123,202410,APT,,,10.0,1991.0,,반지동,,,
48123,202410,APT,,,0.0,1987.0,,용호동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1992.0,,사파동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,20.0,1989.0,,신촌동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,50.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,2017.0,,가음동,,,
48123,202410,APT,,,0.0,2017.0,,가음동,,,
48123,202410,APT,,,50.0,1987.0,,용호동,,,
48123,202410,APT,,,0.0,2014.0,,상남동,,,
48123,202410,APT,,,0.0,1988.0,,신월동,,,
48123,202410,APT,,,0.0,2001.0,,대방동,,,
48123,202410,APT,,,7.0,1996.0,,대방동,,,
48123,202410,APT,,,0.0,1986.0,,용호동,,,
48123,202410,APT,,,40.0,1988.0,,사파동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1996.0,,대방동,,,
48123,202410,APT,,,50.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,2014.0,,상남동,,,
48123,202410,APT,,,0.0,1998.0,,남양동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,2022.0,,사파정동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,40.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,35.0,1988.0,,사파동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,2017.0,,용호동,,,
48123,202410,APT,,,30.0,1987.0,,내동,,,
48123,202410,APT,,,0.0,1992.0,,사파동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,35.0,1988.0,,신월동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1988.0,,신월동,,,
48123,202410,APT,,,0.0,1996.0,,대방동,,,
48123,202410,APT,,,47.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,2018.0,,대원동,,,
48123,202410,APT,,,7.0,1996.0,,대방동,,,
48123,202410,APT,,,50.0,1992.0,,대방동,,,
48123,202410,APT,,,30.0,1990.0,,반지동,,,
48123,202410,APT,,,0.0,1988.0,,신월동,,,
48123,202410,APT,,,80.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1996.0,,대방동,,,
48123,202410,APT,,,0.0,1992.0,,남양동,,,
48123,202410,APT,,,0.0,2003.0,,성주동,,,
48123,202410,APT,,,0.0,2003.0,,성주동,,,
48123,202410,APT,,,0.0,1996.0,,대방동,,,
48123,202410,APT,,,0.0,1989.0,,남양동,,,
48123,202410,APT,,,17.0,1987.0,,가음동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,30.0,1989.0,,사파동,,,
48123,202410,APT,,,0.0,1988.0,,신월동,,,
48123,202410,APT,,,0.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,25.0,1992.0,,대방동,,,
48123,202410,APT,,,5.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,30.0,1986.0,,용호동,,,
48123,202410,APT,,,0.0,1988.0,,사파동,,,
48123,202410,APT,,,62.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1988.0,,신월동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,150.0,2006.0,,반림동,,,
48123,202410,APT,,,80.0,2001.0,,대방동,,,
48123,202410,APT,,,0.0,1996.0,,대방동,,,
48123,202410,APT,,,0.0,1998.0,,남양동,,,
48123,202410,APT,,,0.0,1988.0,,사파동,,,
48123,202410,APT,,,75.0,1984.0,,용호동,,,
48123,202410,APT,,,60.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,1989.0,,반림동,,,
48123,202410,APT,,,5.0,1996.0,,대방동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,2007.0,,반림동,,,
48123,202410,APT,,,0.0,1989.0,,반림동,,,
48123,202410,APT,,,0.0,1992.0,,사파동,,,
48123,202410,APT,,,0.0,1992.0,,남양동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,40.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1987.0,,가음동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,2018.0,,대원동,,,
48123,202410,APT,,,40.0,2006.0,,반림동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1995.0,,남양동,,,
48123,202410,APT,,,0.0,1992.0,,대방동,,,
48123,202410,APT,,,0.0,1994.0,,상남동,,,
48123,202410,APT,,,0.0,1986.0,,용호동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2024.0,,가포동,,,
48125,202410,APT,,,0.0,2020.0,,교방동,,,
48125,202410,APT,,,0.0,2000.0,,월영동,,,
48125,202410,APT,,,0.0,2000.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1990.0,,창포동2가,,,
48125,202410,APT,,,0.0,2008.0,,교방동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,80.0,2008.0,,진동면 진동리,,,
48125,202410,APT,,,0.0,2005.0,,해운동,,,
48125,202410,APT,,,0.0,2020.0,,교방동,,,
48125,202410,APT,,,0.0,1996.0,,해운동,,,
48125,202410,APT,,,60.0,1992.0,,월영동,,,
48125,202410,APT,,,0.0,2024.0,,가포동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,80.0,2017.0,,현동,,,
48125,202410,APT,,,0.0,2024.0,,가포동,,,
48125,202410,APT,,,0.0,2014.0,,현동,,,
48125,202410,APT,,,0.0,2014.0,,현동,,,
48125,202410,APT,,,0.0,2014.0,,현동,,,
48125,202410,APT,,,60.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2017.0,,현동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,7.0,2020.0,,가포동,,,
48125,202410,APT,,,50.0,1990.0,,창포동2가,,,
48125,202410,APT,,,70.0,2004.0,,신포동2가,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2014.0,,현동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,1985.0,,월포동,,,
48125,202410,APT,,,45.0,2018.0,,산호동,,,
48125,202410,APT,,,45.0,2004.0,,대내동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2000.0,,월영동,,,
48125,202410,APT,,,0.0,2020.0,,교방동,,,
48125,202410,APT,,,55.0,1992.0,,월영동,,,
48125,202410,APT,,,6.0,2008.0,,교방동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1996.0,,진동면 사동리,,,
48125,202410,APT,,,60.0,2017.0,,현동,,,
48125,202410,APT,,,40.0,2006.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,40.0,1979.0,,신포동2가,,,
48125,202410,APT,,,0.0,2021.0,,산호동,,,
48125,202410,APT,,,20.0,1987.0,,교방동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,35.0,1992.0,,월영동,,,
48125,202410,APT,,,0.0,2008.0,,교방동,,,
48125,202410,APT,,,35.0,1986.0,,자산동,,,
48125,202410,APT,,,14.0,2020.0,,가포동,,,
48125,202410,APT,,,0.0,2016.0,,신포동2가,,,
48125,202410,APT,,,60.0,1998.0,,월영동,,,
48125,202410,APT,,,11.0,2020.0,,가포동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,51.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,1996.0,,해운동,,,
48125,202410,APT,,,0.0,2024.0,,가포동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,40.0,2004.0,,창포동3가,,,
48125,202410,APT,,,40.0,2004.0,,창포동3가,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1993.0,,해운동,,,
48125,202410,APT,,,0.0,2008.0,,교방동,,,
48125,202410,APT,,,100.0,2019.0,,월영동,,,
48125,202410,APT,,,16.0,2020.0,,가포동,,,
48125,202410,APT,,,75.0,1993.0,,해운동,,,
48125,202410,APT,,,50.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,1991.0,,월포동,,,
48125,202410,APT,,,20.0,2020.0,,교방동,,,
48125,202410,APT,,,0.0,1993.0,,해운동,,,
48125,202410,APT,,,0.0,1979.0,,신포동2가,,,
48125,202410,APT,,,51.0,2016.0,,월영동,,,
48125,202410,APT,,,28.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1986.0,,자산동,,,
48125,202410,APT,,,0.0,2020.0,,교방동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,50.0,2004.0,,창포동3가,,,
48125,202410,APT,,,10.0,1997.0,,완월동,,,
48125,202410,APT,,,40.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,50.0,1996.0,,산호동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,35.0,1998.0,,월영동,,,
48125,202410,APT,,,25.0,2004.0,,대내동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,115.0,2020.0,,교방동,,,
48125,202410,APT,,,0.0,1986.0,,자산동,,,
48125,202410,APT,,,0.0,1986.0,,자산동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1978.0,,산호동,,,
48125,202410,APT,,,85.0,2002.0,,월영동,,,
48125,202410,APT,,,0.0,2018.0,,산호동,,,
48125,202410,APT,,,52.0,1993.0,,중앙동3가,,,
48125,202410,APT,,,0.0,2018.0,,산호동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2011.0,,교원동,,,
48125,202410,APT,,,70.0,2017.0,,현동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2009.0,,교방동,,,
48125,202410,APT,,,40.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2010.0,,신포동1가,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1992.0,,대외동,,,
48125,202410,APT,,,0.0,1995.0,,상남동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2018.0,,산호동,,,
48125,202410,APT,,,30.0,1987.0,,자산동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,15.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,35.0,1999.0,,해운동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2021.0,,산호동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,100.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,1990.0,,창포동2가,,,
48125,202410,APT,,,0.0,2014.0,,오동동,,,
48125,202410,APT,,,0.0,2015.0,,현동,,,
48125,202410,APT,,,15.0,2016.0,,월영동,,,
48125,202410,APT,,,20.0,2016.0,,신포동2가,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,45.0,2004.0,,창포동3가,,,
48125,202410,APT,,,29.0,2020.0,,가포동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2021.0,,산호동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,20.0,1995.0,,자산동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,30.0,2007.0,,월포동,,,
48125,202410,APT,,,60.0,2006.0,,중앙동3가,,,
48125,202410,APT,,,0.0,2017.0,,현동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2001.0,,신포동1가,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,15.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2017.0,,현동,,,
48125,202410,APT,,,50.0,1979.0,,신포동2가,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,40.0,1987.0,,교방동,,,
48125,202410,APT,,,0.0,2004.0,,신포동1가,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2020.0,,교방동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2017.0,,현동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2017.0,,현동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,10.0,2020.0,,가포동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1995.0,,해운동,,,
48125,202410,APT,,,10.0,2016.0,,두월동2가,,,
48125,202410,APT,,,0.0,2018.0,,산호동,,,
48125,202410,APT,,,0.0,1986.0,,자산동,,,
48125,202410,APT,,,160.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,51.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1995.0,,해운동,,,
48125,202410,APT,,,0.0,2005.0,,해운동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2011.0,,교원동,,,
48125,202410,APT,,,0.0,2016.0,,산호동,,,
48125,202410,APT,,,45.0,1995.0,,완월동,,,
48125,202410,APT,,,0.0,1992.0,,월영동,,,
48125,202410,APT,,,5.0,1999.0,,해운동,,,
48125,202410,APT,,,0.0,2024.0,,가포동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2008.0,,교방동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2005.0,,월포동,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,1998.0,,월영동,,,
48125,202410,APT,,,0.0,2016.0,,월영동,,,
48125,202410,APT,,,40.0,2004.0,,창포동3가,,,
48125,202410,APT,,,0.0,2019.0,,월영동,,,
48127,202410,APT,,,0.0,1998.0,,내서읍 삼계리,,,
48127,202410,APT,,,5.0,1992.0,,내서읍 중리,,,
48127,202410,APT,,,20.0,1986.0,,구암동,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,1998.0,,내서읍 삼계리,,,
48127,202410,APT,,,0.0,2020.0,,회원동,,,
48127,202410,APT,,,31.0,2020.0,,회원동,,,
48127,202410,APT,,,31.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2019.0,,석전동,,,
48127,202410,APT,,,0.0,2019.0,,석전동,,,
48127,202410,APT,,,100.0,2019.0,,석전동,,,
48127,202410,APT,,,0.0,2001.0,,내서읍 삼계리,,,
48127,202410,APT,,,45.0,1996.0,,내서읍 상곡리,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,40.0,2005.0,,내서읍 호계리,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,50.0,2018.0,,합성동,,,
48127,202410,APT,,,50.0,2001.0,,내서읍 삼계리,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,110.0,2009.0,,양덕동,,,
48127,202410,APT,,,0.0,1998.0,,구암동,,,
48127,202410,APT,,,90.0,2009.0,,양덕동,,,
48127,202410,APT,,,0.0,2002.0,,내서읍 삼계리,,,
48127,202410,APT,,,45.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2018.0,,합성동,,,
48127,202410,APT,,,50.0,1998.0,,내서읍 삼계리,,,
48127,202410,APT,,,35.0,1979.0,,구암동,,,
48127,202410,APT,,,27.0,2020.0,,회원동,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,40.0,1980.0,,양덕동,,,
48127,202410,APT,,,25.0,1996.0,,내서읍 중리,,,
48127,202410,APT,,,25.0,1998.0,,양덕동,,,
48127,202410,APT,,,10.0,2003.0,,양덕동,,,
48127,202410,APT,,,27.0,2020.0,,회원동,,,
48127,202410,APT,,,39.0,2018.0,,합성동,,,
48127,202410,APT,,,0.0,2005.0,,회원동,,,
48127,202410,APT,,,0.0,2009.0,,양덕동,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2019.0,,석전동,,,
48127,202410,APT,,,39.0,2018.0,,합성동,,,
48127,202410,APT,,,27.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,1998.0,,구암동,,,
48127,202410,APT,,,27.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,1987.0,,합성동,,,
48127,202410,APT,,,0.0,1979.0,,양덕동,,,
48127,202410,APT,,,452.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2003.0,,양덕동,,,
48127,202410,APT,,,0.0,2018.0,,합성동,,,
48127,202410,APT,,,30.0,1996.0,,양덕동,,,
48127,202410,APT,,,0.0,2009.0,,양덕동,,,
48127,202410,APT,,,5.0,1983.0,,양덕동,,,
48127,202410,APT,,,27.0,2020.0,,회원동,,,
48127,202410,APT,,,31.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2009.0,,양덕동,,,
48127,202410,APT,,,28.0,2020.0,,회원동,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,27.0,2020.0,,회원동,,,
48127,202410,APT,,,38.0,1992.0,,내서읍 중리,,,
48127,202410,APT,,,10.0,1998.0,,구암동,,,
48127,202410,APT,,,150.0,2015.0,,양덕동,,,
48127,202410,APT,,,40.0,2020.0,,회원동,,,
48127,202410,APT,,,31.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2018.0,,합성동,,,
48127,202410,APT,,,0.0,1996.0,,양덕동,,,
48127,202410,APT,,,0.0,2019.0,,석전동,,,
48127,202410,APT,,,100.0,2015.0,,양덕동,,,
48127,202410,APT,,,28.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2002.0,,내서읍 삼계리,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2009.0,,양덕동,,,
48127,202410,APT,,,50.0,1998.0,,내서읍 삼계리,,,
48127,202410,APT,,,0.0,2018.0,,합성동,,,
48127,202410,APT,,,55.0,1979.0,,양덕동,,,
48127,202410,APT,,,5.0,1992.0,,내서읍 호계리,,,
48127,202410,APT,,,50.0,1994.0,,양덕동,,,
48127,202410,APT,,,45.0,1998.0,,내서읍 삼계리,,,
48127,202410,APT,,,0.0,2019.0,,석전동,,,
48127,202410,APT,,,0.0,2019.0,,석전동,,,
48127,202410,APT,,,50.0,1994.0,,양덕동,,,
48127,202410,APT,,,0.0,2000.0,,내서읍 삼계리,,,
48127,202410,APT,,,0.0,2005.0,,회원동,,,
48127,202410,APT,,,0.0,2001.0,,내서읍 호계리,,,
48127,202410,APT,,,0.0,2015.0,,양덕동,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,28.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2019.0,,석전동,,,
48127,202410,APT,,,0.0,2019.0,,석전동,,,
48127,202410,APT,,,26.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,2019.0,,석전동,,,
48127,202410,APT,,,0.0,2020.0,,회원동,,,
48127,202410,APT,,,28.0,2020.0,,회원동,,,
48127,202410,APT,,,28.0,2020.0,,회원동,,,
48127,202410,APT,,,28.0,2020.0,,회원동,,,
48127,202410,APT,,,28.0,2020.0,,회원동,,,
48127,202410,APT,,,27.0,2020.0,,회원동,,,
48127,202410,APT,,,50.0,1996.0,,내서읍 호계리,,,
48127,202410,APT,,,28.0,2020.0,,회원동,,,
48127,202410,APT,,,28.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,1991.0,,내서읍 호계리,,,
48127,202410,APT,,,0.0,2016.0,,양덕동,,,
48127,202410,APT,,,42.0,2020.0,,회원동,,,
48127,202410,APT,,,0.0,1996.0,,양덕동,,,
